summary,summary_detail,id,guidislink,links,url,date,published_parsed,title,title_detail,ticker,source,text,Year,Month,Day,Weekday,text_length,word_count,title_length,title_word_count
"Julie Hyman and Josh Lipton take a closer look at some of Thursday's trending tickers on Market Domination. Tariff risks weigh on Nike (NKE) as US President Trump increases the tariff on imports from China to 145%. Entertainment stocks like Disney (DIS), Warner Bros. Discovery (WBD), and Fox (FOX, FOXA) are falling after China cut imports of Hollywood content. Novavax (NVAX) stock plunges after US Health and Human Services Secretary Robert F. Kennedy Jr. questioned the efficacy of the company's vaccines. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""Julie Hyman and Josh Lipton take a closer look at some of Thursday's trending tickers on Market Domination. Tariff risks weigh on Nike (NKE) as US President Trump increases the tariff on imports from China to 145%. Entertainment stocks like Disney (DIS), Warner Bros. Discovery (WBD), and Fox (FOX, FOXA) are falling after China cut imports of Hollywood content. Novavax (NVAX) stock plunges after US Health and Human Services Secretary Robert F. Kennedy Jr. questioned the efficacy of the company's vaccines. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.""}",118e2f18-a4f6-3768-bbc6-48c7d5670318,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/nike-disney-novavax-trending-tickers-201810297.html?.tsrc=rss'}]",https://finance.yahoo.com/video/nike-disney-novavax-trending-tickers-201810297.html?.tsrc=rss,2025-04-10 20:18:10,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=20, tm_min=18, tm_sec=10, tm_wday=3, tm_yday=100, tm_isdst=0)","Nike, Disney, Novavax: Trending Tickers","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'Nike, Disney, Novavax: Trending Tickers'}",NKE,Yahoo Finance,"Nike, Disney, Novavax: Trending Tickers Julie Hyman and Josh Lipton take a closer look at some of Thursday's trending tickers on Market Domination. Tariff risks weigh on Nike (NKE) as US President Trump increases the tariff on imports from China to 145%. Entertainment stocks like Disney (DIS), Warner Bros. Discovery (WBD), and Fox (FOX, FOXA) are falling after China cut imports of Hollywood content. Novavax (NVAX) stock plunges after US Health and Human Services Secretary Robert F. Kennedy Jr. questioned the efficacy of the company's vaccines. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",2025,4,10,3,660,104,39,5
"The market's wild recovery on Wednesday afternoon was driven by President Donald Trump temporarily pausing tariff increases on countries all around the world, except China.  A 10% blanket tariff will still be in place, but the bigger tariffs that were expected to hit countries like Vietnam, Cambodia, and Indonesia, where many shoes and kids toys are made, will be in place.  What seems to have been forgotten in that bounce was that tariffs are still higher than they were at the start of the year and the tariff on imports from China would be an astounding 145%.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""The market's wild recovery on Wednesday afternoon was driven by President Donald Trump temporarily pausing tariff increases on countries all around the world, except China.  A 10% blanket tariff will still be in place, but the bigger tariffs that were expected to hit countries like Vietnam, Cambodia, and Indonesia, where many shoes and kids toys are made, will be in place.  What seems to have been forgotten in that bounce was that tariffs are still higher than they were at the start of the year and the tariff on imports from China would be an astounding 145%.""}",5560ea44-402a-376d-8086-d6993d322049,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.fool.com/investing/2025/04/10/these-5-stocks-crashed-as-tariff-reality-hits-the/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=f863510c-ff3d-4dbe-a341-07daf4774ab5&.tsrc=rss'}]",https://www.fool.com/investing/2025/04/10/these-5-stocks-crashed-as-tariff-reality-hits-the/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=f863510c-ff3d-4dbe-a341-07daf4774ab5&.tsrc=rss,2025-04-10 18:57:34,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=18, tm_min=57, tm_sec=34, tm_wday=3, tm_yday=100, tm_isdst=0)",These 5 Stocks Crashed as Tariff Reality Hits the Market,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'These 5 Stocks Crashed as Tariff Reality Hits the Market'}",NKE,Yahoo Finance,"These 5 Stocks Crashed as Tariff Reality Hits the Market The market's wild recovery on Wednesday afternoon was driven by President Donald Trump temporarily pausing tariff increases on countries all around the world, except China.  A 10% blanket tariff will still be in place, but the bigger tariffs that were expected to hit countries like Vietnam, Cambodia, and Indonesia, where many shoes and kids toys are made, will be in place.  What seems to have been forgotten in that bounce was that tariffs are still higher than they were at the start of the year and the tariff on imports from China would be an astounding 145%.",2025,4,10,3,622,107,56,10
"As part of today's Market Minute, Brad Smith examines the trending stories on Wall Street. CarMax (KMX) stock plunges after the company's fourth quarter results fell short of analyst expectations. Retail stocks like Nike (NKE) and Lululemon (LULU) fall on tariff risks. Prada (1913.HK) is set to buy Versace from Capri Holdings (CPRI) for nearly $1.4 billion. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""As part of today's Market Minute, Brad Smith examines the trending stories on Wall Street. CarMax (KMX) stock plunges after the company's fourth quarter results fell short of analyst expectations. Retail stocks like Nike (NKE) and Lululemon (LULU) fall on tariff risks. Prada (1913.HK) is set to buy Versace from Capri Holdings (CPRI) for nearly $1.4 billion. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.""}",f0cd43b4-a722-334b-b3c1-3c4eddbf3165,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/carmax-nike-lululemon-prada-buy-161921824.html?.tsrc=rss'}]",https://finance.yahoo.com/video/carmax-nike-lululemon-prada-buy-161921824.html?.tsrc=rss,2025-04-10 16:19:21,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=16, tm_min=19, tm_sec=21, tm_wday=3, tm_yday=100, tm_isdst=0)","CarMax, Nike, Lululemon, Prada to buy Versace: Market Minute","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'CarMax, Nike, Lululemon, Prada to buy Versace: Market Minute'}",NKE,Yahoo Finance,"CarMax, Nike, Lululemon, Prada to buy Versace: Market Minute As part of today's Market Minute, Brad Smith examines the trending stories on Wall Street. CarMax (KMX) stock plunges after the company's fourth quarter results fell short of analyst expectations. Retail stocks like Nike (NKE) and Lululemon (LULU) fall on tariff risks. Prada (1913.HK) is set to buy Versace from Capri Holdings (CPRI) for nearly $1.4 billion. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",2025,4,10,3,519,81,60,9
NIKE resets for growth with bold innovation; lululemon powers ahead on product and global expansion. Which athletic leader is the better long-term play?,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'NIKE resets for growth with bold innovation; lululemon powers ahead on product and global expansion. Which athletic leader is the better long-term play?'}",f980c8e4-3ef1-3f46-9997-079af2d7fe8b,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/nike-vs-lululemon-apparel-retailer-160900770.html?.tsrc=rss'}]",https://finance.yahoo.com/news/nike-vs-lululemon-apparel-retailer-160900770.html?.tsrc=rss,2025-04-10 16:09:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=16, tm_min=9, tm_sec=0, tm_wday=3, tm_yday=100, tm_isdst=0)",NIKE Vs lululemon: Which Apparel Retailer is a Promising Bet?,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'NIKE Vs lululemon: Which Apparel Retailer is a Promising Bet?'}",NKE,Yahoo Finance,NIKE Vs lululemon: Which Apparel Retailer is a Promising Bet? NIKE resets for growth with bold innovation; lululemon powers ahead on product and global expansion. Which athletic leader is the better long-term play?,2025,4,10,3,214,33,61,10
"As of April 7, this consumer discretionary stock is a whopping 69% off its peak, a record established all the way back in November 2021.  Here's what investors need to know.  Investors are undoubtedly familiar with Nike (NYSE: NKE).","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""As of April 7, this consumer discretionary stock is a whopping 69% off its peak, a record established all the way back in November 2021.  Here's what investors need to know.  Investors are undoubtedly familiar with Nike (NYSE: NKE).""}",4281c573-6017-35a5-9ec4-9fb269469f50,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.fool.com/investing/2025/04/10/now-time-to-buy-sp-500-stock-hold-20-years/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=afa424c5-98ba-4f52-ad7b-1040af2e0ff4&.tsrc=rss'}]",https://www.fool.com/investing/2025/04/10/now-time-to-buy-sp-500-stock-hold-20-years/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=afa424c5-98ba-4f52-ad7b-1040af2e0ff4&.tsrc=rss,2025-04-10 14:07:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=14, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=100, tm_isdst=0)",Is Now the Time to Buy This S&P 500 Stock That's Down 69% and Hold for 20 Years?,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""Is Now the Time to Buy This S&P 500 Stock That's Down 69% and Hold for 20 Years?""}",NKE,Yahoo Finance,"Is Now the Time to Buy This S&P 500 Stock That's Down 69% and Hold for 20 Years? As of April 7, this consumer discretionary stock is a whopping 69% off its peak, a record established all the way back in November 2021.  Here's what investors need to know.  Investors are undoubtedly familiar with Nike (NYSE: NKE).",2025,4,10,3,313,57,80,18
"Brad Smith and Madison Mills take a closer look at some of the trending tickers in premarket trading. UBS analysts downgrade General Motors (GM) to Neutral from Buy and cut their price target for Tesla (TSLA), while Goldman Sachs downgrades Ford (F) to Neutral from Buy. Nike (NKE) and Lululemon (LULU) fall, retreating from broad tariff pause highs, as investors assess the impact of increased tariffs on imports from China on retailers. CarMax (KMX) pulls its long-term sales forecast, citing macro-level uncertainty. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'Brad Smith and Madison Mills take a closer look at some of the trending tickers in premarket trading. UBS analysts downgrade General Motors (GM) to Neutral from Buy and cut their price target for Tesla (TSLA), while Goldman Sachs downgrades Ford (F) to Neutral from Buy. Nike (NKE) and Lululemon (LULU) fall, retreating from broad tariff pause highs, as investors assess the impact of increased tariffs on imports from China on retailers. CarMax (KMX) pulls its long-term sales forecast, citing macro-level uncertainty. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.'}",99b58ab2-16ed-3c71-8fc7-c8e81efe7e18,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/gm-tesla-ford-nike-falls-135457921.html?.tsrc=rss'}]",https://finance.yahoo.com/video/gm-tesla-ford-nike-falls-135457921.html?.tsrc=rss,2025-04-10 13:54:57,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=13, tm_min=54, tm_sec=57, tm_wday=3, tm_yday=100, tm_isdst=0)","GM, Tesla, & Ford; Nike falls; CarMax outlook: Trending Tickers","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'GM, Tesla, & Ford; Nike falls; CarMax outlook: Trending Tickers'}",NKE,Yahoo Finance,"GM, Tesla, & Ford; Nike falls; CarMax outlook: Trending Tickers Brad Smith and Madison Mills take a closer look at some of the trending tickers in premarket trading. UBS analysts downgrade General Motors (GM) to Neutral from Buy and cut their price target for Tesla (TSLA), while Goldman Sachs downgrades Ford (F) to Neutral from Buy. Nike (NKE) and Lululemon (LULU) fall, retreating from broad tariff pause highs, as investors assess the impact of increased tariffs on imports from China on retailers. CarMax (KMX) pulls its long-term sales forecast, citing macro-level uncertainty. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",2025,4,10,3,690,110,63,10
"The Global B2C and B2B E-Commerce sectors are undergoing significant transformation in 2025, driven by advancements in AI-driven automation, the rise of social commerce, and shifting consumer behaviors. Generative AI is increasingly being used for enhancing customer experiences through personalization and automated support, while social media platforms such as TikTok and Instagram are becoming major sales channels. Digital payments are evolving with a growing preference for digital wallets...","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'The Global B2C and B2B E-Commerce sectors are undergoing significant transformation in 2025, driven by advancements in AI-driven automation, the rise of social commerce, and shifting consumer behaviors. Generative AI is increasingly being used for enhancing customer experiences through personalization and automated support, while social media platforms such as TikTok and Instagram are becoming major sales channels. Digital payments are evolving with a growing preference for digital wallets...'}",d4603c42-caed-3d2d-a494-7df53efa8ad2,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/week-e-commerce-ai-drives-123927624.html?.tsrc=rss'}]",https://finance.yahoo.com/news/week-e-commerce-ai-drives-123927624.html?.tsrc=rss,2025-04-10 12:39:27,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=12, tm_min=39, tm_sec=27, tm_wday=3, tm_yday=100, tm_isdst=0)",This Week In E-Commerce - AI Drives Transformation Across Global Commerce Landscape,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'This Week In E-Commerce - AI Drives Transformation Across Global Commerce Landscape'}",NKE,Yahoo Finance,"This Week In E-Commerce - AI Drives Transformation Across Global Commerce Landscape The Global B2C and B2B E-Commerce sectors are undergoing significant transformation in 2025, driven by advancements in AI-driven automation, the rise of social commerce, and shifting consumer behaviors. Generative AI is increasingly being used for enhancing customer experiences through personalization and automated support, while social media platforms such as TikTok and Instagram are becoming major sales channels. Digital payments are evolving with a growing preference for digital wallets...",2025,4,10,3,581,80,83,12
"The sneaker business illustrates how Trump's tariffs on imports will raise costs for businesses and consumers while generating no new American jobs, for a net loss to the US economy.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': ""The sneaker business illustrates how Trump's tariffs on imports will raise costs for businesses and consumers while generating no new American jobs, for a net loss to the US economy.""}",e4d88c57-9999-4cf9-b636-5e57f8216b29,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/opinion-the-folly-of-trumps-sneaker-tariffs-164418249.html?.tsrc=rss'}]",https://finance.yahoo.com/news/opinion-the-folly-of-trumps-sneaker-tariffs-164418249.html?.tsrc=rss,2025-04-10 00:13:36,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=0, tm_min=13, tm_sec=36, tm_wday=3, tm_yday=100, tm_isdst=0)",Opinion: The folly of Trump’s sneaker tariffs,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'Opinion: The folly of Trump’s sneaker tariffs'}",NKE,Yahoo Finance,"Opinion: The folly of Trump’s sneaker tariffs The sneaker business illustrates how Trump's tariffs on imports will raise costs for businesses and consumers while generating no new American jobs, for a net loss to the US economy.",2025,4,10,3,228,37,45,7
"(Bloomberg) -- Retail stocks soared after President Donald Trump said he’ll pause higher tariffs for 90 days for dozens of nations that haven’t imposed retaliatory measures on the US.Countries getting a reprieve include several key suppliers for many apparel and sneaker makers. Critical production hubs including Vietnam, Indonesia and Cambodia have all expressed interest in negotiating trade deals with the US, but global supply chains remain in limbo until any new pacts are reached.Shares of ret","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': '(Bloomberg) -- Retail stocks soared after President Donald Trump said he’ll pause higher tariffs for 90 days for dozens of nations that haven’t imposed retaliatory measures on the US.Countries getting a reprieve include several key suppliers for many apparel and sneaker makers. Critical production hubs including Vietnam, Indonesia and Cambodia have all expressed interest in negotiating trade deals with the US, but global supply chains remain in limbo until any new pacts are reached.Shares of ret'}",9763339e-747f-33cd-8ba4-14eaa2b6b098,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/nike-walmart-jump-90-day-192921614.html?.tsrc=rss'}]",https://finance.yahoo.com/news/nike-walmart-jump-90-day-192921614.html?.tsrc=rss,2025-04-09 21:46:31,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=21, tm_min=46, tm_sec=31, tm_wday=2, tm_yday=99, tm_isdst=0)","Nike, Walmart Jump on 90-Day Tariff Pause for Key Suppliers","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'Nike, Walmart Jump on 90-Day Tariff Pause for Key Suppliers'}",NKE,Yahoo Finance,"Nike, Walmart Jump on 90-Day Tariff Pause for Key Suppliers (Bloomberg) -- Retail stocks soared after President Donald Trump said he’ll pause higher tariffs for 90 days for dozens of nations that haven’t imposed retaliatory measures on the US.Countries getting a reprieve include several key suppliers for many apparel and sneaker makers. Critical production hubs including Vietnam, Indonesia and Cambodia have all expressed interest in negotiating trade deals with the US, but global supply chains remain in limbo until any new pacts are reached.Shares of ret",2025,4,9,2,560,86,59,10
"(Bloomberg) -- At Nike Inc. headquarters in Beaverton, Oregon, executives are trying to figure out how to best spread the pain of new tariffs.Nike, the factories that produce its goods, the wholesalers that sell the goods and ultimately shoppers will all likely share portions of the cost, according to a person familiar with the matter who asked not to be named discussing private conversations.The backbone of Nike’s supply chain is being threatened by President Donald Trump’s global tariff campai","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': '(Bloomberg) -- At Nike Inc. headquarters in Beaverton, Oregon, executives are trying to figure out how to best spread the pain of new tariffs.Nike, the factories that produce its goods, the wholesalers that sell the goods and ultimately shoppers will all likely share portions of the cost, according to a person familiar with the matter who asked not to be named discussing private conversations.The backbone of Nike’s supply chain is being threatened by President Donald Trump’s global tariff campai'}",75ab3683-e9fb-3cf6-bd66-a2e6aff75722,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/nike-30-gamble-vietnam-gets-162848353.html?.tsrc=rss'}]",https://finance.yahoo.com/news/nike-30-gamble-vietnam-gets-162848353.html?.tsrc=rss,2025-04-09 17:41:39,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=17, tm_min=41, tm_sec=39, tm_wday=2, tm_yday=99, tm_isdst=0)",Nike’s 30-Year Gamble on Vietnam Is Rattled by Trump Tariffs,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=NKE&region=US&lang=en-US', 'value': 'Nike’s 30-Year Gamble on Vietnam Is Rattled by Trump Tariffs'}",NKE,Yahoo Finance,"Nike’s 30-Year Gamble on Vietnam Is Rattled by Trump Tariffs (Bloomberg) -- At Nike Inc. headquarters in Beaverton, Oregon, executives are trying to figure out how to best spread the pain of new tariffs.Nike, the factories that produce its goods, the wholesalers that sell the goods and ultimately shoppers will all likely share portions of the cost, according to a person familiar with the matter who asked not to be named discussing private conversations.The backbone of Nike’s supply chain is being threatened by President Donald Trump’s global tariff campai",2025,4,9,2,561,89,60,10
