date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,43.37133407592773,43.53333282470703,42.167999267578125,42.66666793823242,235789500,2020.0,1.0,31.0,38.82053298950196,37.496599960327146,34.837566471099855,83.72583878705719,2.930906613538056,2.2574017243460283,0.6735048891920279,35.55623804826363,35.5719331741333,3.7762372229750647,43.12440762008343,28.01945872818317,14.584036269018515,1.5230690473505335,1.9951422555106024,42.72066879272461,42.16133117675781,43.391998291015625,41.20000076293945,0.0,0.0,0.0,,,,,,,,0
2020-02-03,52.0,52.40933227539063,44.90133285522461,44.91266632080078,705975000,2020.0,2.0,3.0,39.96386642456055,38.41046676635742,35.5719331741333,87.70467252987144,3.8137985064675695,2.568681080770337,1.2451174256972335,37.259856287223386,36.69523315429687,5.021679705465719,46.73859256522831,26.651873743365435,17.35656864862222,19.8948593763949,2.414618355887277,43.37133407592773,42.66666793823242,43.53333282470703,42.167999267578125,0.0,0.0,0.0,19.894859376394926,0.0,,,,0.0,,0
2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000,2020.0,2.0,4.0,42.92360000610351,40.20713348388672,36.69523315429687,90.37794033370876,5.031420723518906,3.0612290093200505,1.970191714198856,39.84745230704147,38.14696645736694,6.871617421914379,51.8902013011957,24.403731613538184,19.442544119941427,13.725640223576471,3.2071898324149,52.0,44.91266632080078,52.40933227539063,44.90133285522461,0.0,0.0,0.0,13.725640223576473,0.0,,,,0.0,,0
2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000,2020.0,2.0,5.0,47.19240036010742,42.47286682128906,38.14696645736694,69.12326519374207,5.117788507913168,3.472540909038674,1.6452475988744943,40.632045052041626,39.032433128356935,7.07684686284497,53.18612685404688,24.878739402666994,15.919288576965476,-17.17583947927872,3.977761404854911,59.137332916259766,58.86399841308594,64.59933471679688,55.59199905395508,0.0,0.0,0.0,-17.17583947927872,0.0,,,,0.0,,0
2020-02-06,49.93066787719727,53.05533218383789,45.79999923706055,46.66133117675781,598212000,2020.0,2.0,6.0,49.24186706542969,43.57379989624023,39.032433128356935,70.49240182972382,5.202969989553274,3.8186267251415935,1.38434326441168,41.246494080188455,39.88849983215332,7.31595595891205,54.52041174997742,25.256587914329224,16.173845785955717,1.940931694254422,4.370618547712054,48.97999954223633,54.88399887084961,56.39866638183594,46.94066619873047,0.0,0.0,0.0,1.9409316942544441,0.0,50.68386688232422,,,0.0,0.0,0
2020-02-07,49.87133407592773,51.31666564941406,48.66666793823242,48.70333480834961,255952500,2020.0,2.0,7.0,50.68386688232422,44.75219993591308,39.88849983215332,70.75100702813022,5.205681331596772,4.09603764643263,1.1096436851641416,41.48363915569607,40.77759990692139,7.398296429525521,55.57419276597243,25.981007047870342,16.24118724031559,-0.1188323805631053,4.500332696097238,49.93066787719727,46.66133117675781,53.05533218383789,45.79999923706055,0.0,0.0,0.0,-0.1188323805631386,0.0,51.98386688232422,,,0.0,0.0,0
2020-02-10,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000,2020.0,2.0,10.0,51.98386688232422,45.97386665344239,40.77759990692139,70.04508308912217,5.271915551307281,4.33121322740756,0.9407023238997204,41.863765670610576,41.75469989776612,7.451146935866953,56.65699376950002,26.85240602603221,16.62101786450268,3.1026496329857656,4.661475590297154,49.87133407592773,48.70333480834961,51.31666564941406,48.66666793823242,0.0,0.0,0.0,3.1026496329857656,0.0,51.86760025024414,,,0.0,0.0,0
2020-02-11,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500,2020.0,2.0,11.0,51.86760025024414,47.39560012817383,41.75469989776612,68.97605409563943,5.280215748768562,4.52101373167976,0.7592020170888016,42.03757069474108,42.58643321990967,7.5836174872096604,57.75366819432899,27.419198245490342,16.658949762448845,0.4019260937028868,4.557713917323521,51.41866683959961,53.33333206176758,54.66600036621094,50.15999984741211,0.0,0.0,0.0,0.4019260937028868,0.0,50.36520004272461,,,0.0,0.0,0
2020-02-12,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500,2020.0,2.0,12.0,50.36520004272461,48.77880020141602,42.58643321990967,67.9267828826774,5.18883997293873,4.654578979931554,0.5342609930071758,42.20137685747073,43.351000022888186,7.640528959353126,58.63205794159444,28.069942104181933,16.40075675525468,-0.9155657933695438,4.557618822370257,51.62533187866211,51.25266647338867,52.23400115966797,50.53333282470703,0.0,0.0,0.0,-0.9155657933695438,0.0,50.79973373413086,,,0.0,0.0,0
2020-02-13,53.59999847412109,54.53333282470703,49.0,49.45600128173828,394339500,2020.0,2.0,13.0,50.79973373413086,50.02080039978027,43.351000022888186,70.85411316113579,5.25334582778472,4.774332349502187,0.4790134782825328,42.63236573600253,44.302666664123535,7.6740849745756,59.650836613274734,28.954496714972336,17.203785594449542,4.7843652551780025,4.859523773193359,51.15266799926758,51.858001708984375,52.650001525878906,50.891334533691406,0.0,0.0,0.0,4.78436525517798,0.0,51.533599853515625,,,0.0,0.0,0
2020-02-14,53.33533477783203,54.198001861572266,52.36666870117188,52.4813346862793,235405500,2020.0,2.0,14.0,51.533599853515625,51.108733367919925,44.302666664123535,71.20551758439225,5.222904640535191,4.864046807708789,0.358857832826402,42.86861509745211,45.25780010223389,7.542436456278034,60.34267301478995,30.17292718967781,17.09145882902891,-0.4937755668348531,4.8687141963413785,53.59999847412109,49.45600128173828,54.53333282470703,49.0,0.0,0.0,0.0,-0.49377556683484203,0.0,52.226399993896486,,,0.0,0.0,0
