date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,90.45980072021484,92.47940625772584,90.10284158332414,92.16002931072138,8780300,2020.0,1.0,31.0,94.06880340576171,95.87987213134764,95.8249168395996,31.68794586736884,-0.8486732699501403,-0.2066128614923842,-0.642060408457756,95.36316530523976,95.5478084564209,1.9410554008421672,99.42991925810524,91.66569765473656,30.417994804638266,-1.9248435619486413,1.69888792698784,92.23518371582033,93.01484219193529,93.7005738557074,91.46491362091771,0.0,0.0,0.0,,,,,,,,0
2020-02-03,93.24967193603516,94.79960752770631,92.59212697796984,92.99604949983926,9727000,2020.0,2.0,3.0,92.99230194091795,95.2157485961914,95.5478084564209,39.87386188553771,-0.8800866043832656,-0.3413076100705605,-0.538778994312705,95.20728769348156,95.42334289550782,2.006847167204096,99.437037229916,91.40964856109964,31.124891008063365,3.084100554730562,1.9068873543117064,90.45980072021484,92.16002931072138,92.47940625772584,90.10284158332414,0.0,0.0,0.0,3.084100554730562,0.0,,,,0.0,,0
2020-02-04,95.2317123413086,96.54680946304777,95.11899444042132,95.7295760148041,6559600,2020.0,2.0,4.0,92.81006469726564,94.72164840698242,95.42334289550782,45.07045622354642,-0.7365572288958475,-0.4203575338356179,-0.3161996950602296,95.20844494835777,95.40220718383787,2.0065112920078025,99.41522976785348,91.38918459982229,31.30927076869206,2.125519976770552,2.026320048352908,93.24967193603516,92.99604949983926,94.79960752770631,92.59212697796984,0.0,0.0,0.0,2.1255199767705513,0.0,,,,0.0,,0
2020-02-05,94.44266510009766,95.7859417928065,93.49391542202136,95.58867828549025,6108300,2020.0,2.0,5.0,92.99229583740234,94.42105407714844,95.40220718383787,43.1108341345042,-0.6786555638795733,-0.472017139844409,-0.2066384240351642,95.17608581495192,95.34396781921389,2.017116528182366,99.3782008755786,91.30973476284916,30.69538696932204,-0.8285551333814145,2.108178643671319,95.2317123413086,95.7295760148041,96.54680946304777,95.11899444042132,0.0,0.0,0.0,-0.8285551333814145,0.0,,,,0.0,,0
2020-02-06,94.18902587890624,95.37261396896425,94.08570352848533,94.78082350728651,5641800,2020.0,2.0,6.0,93.12380676269532,94.0500114440918,95.34396781921389,40.3245636226934,-0.6457903731626544,-0.5067717865080581,-0.1390185866545963,95.1390086921789,95.28384895324707,2.033480007620569,99.3508089684882,91.21688893800594,30.510282438872395,-0.2685642351606399,2.1477657718106693,94.44266510009766,95.58867828549025,95.7859417928065,93.49391542202136,0.0,0.0,0.0,-0.2685642351606621,0.0,93.5145751953125,,,0.0,0.0,0
2020-02-07,93.40936279296876,94.31114176079674,92.96786527225352,93.75691918158972,4121800,2020.0,2.0,7.0,93.5145751953125,93.79168930053712,95.28384895324707,33.77951386372531,-0.6748772035513895,-0.5403928699167244,-0.134484333634665,95.09280983964146,95.18803482055664,2.0761062028432176,99.34024722624308,91.0358224148702,30.419859007771137,-0.8277642524298634,2.1625266165365624,94.18902587890624,94.78082350728651,95.37261396896425,94.08570352848533,0.0,0.0,0.0,-0.8277642524298301,0.0,94.10448760986328,,,0.0,0.0,0
2020-02-10,93.95419311523438,94.41448178027557,92.99605509487888,93.2027141417622,4213900,2020.0,2.0,10.0,94.10448760986328,93.54839477539062,95.18803482055664,35.94327255392683,-0.6465128745464312,-0.5616168708426659,-0.0848960037037653,95.0625442819827,95.14670372009276,2.092800875933244,99.33230547195926,90.96110196822627,30.37057197699616,0.5832716399887916,2.204797364585534,93.40936279296876,93.75691918158972,94.31114176079674,92.96786527225352,0.0,0.0,0.0,0.5832716399887694,0.0,94.24539184570312,,,0.0,0.0,0
2020-02-11,93.95419311523438,94.26418168555936,93.4093731886455,94.00116368650892,4871800,2020.0,2.0,11.0,94.24539184570312,93.52772827148438,95.14670372009276,36.1438770094674,-0.6169224415705088,-0.5726779849882344,-0.0442444565822743,95.02949908060154,95.04619331359864,2.099723040431116,99.24563939446088,90.8467472327364,30.31802656023272,0.0,2.1853387550183263,93.95419311523438,93.2027141417622,94.41448178027557,92.99605509487888,0.0,0.0,0.0,0.0,0.0,93.98988800048828,,,0.0,0.0,0
2020-02-12,96.7534637451172,96.8286137864812,94.34871975508815,94.6305216601496,8075600,2020.0,2.0,12.0,93.98988800048828,93.49109191894532,95.04619331359864,49.94332125475968,-0.3634049587460595,-0.5308233797397994,0.1674184209937399,95.11068762399933,95.049951171875,2.1028626637235184,99.25567649932204,90.84422584442795,31.021451786928107,2.979399361611801,2.2651845180904195,93.95419311523438,94.00116368650892,94.26418168555936,93.4093731886455,0.0,0.0,0.0,2.979399361611823,0.0,94.4520477294922,,,0.0,0.0,0
2020-02-13,97.10103607177734,97.44859250271294,95.51352534657516,96.29319097098713,5386800,2020.0,2.0,13.0,94.4520477294922,93.78792724609374,95.049951171875,53.93651714722284,-0.1329122158452236,-0.4512411469608843,0.3183289311156607,95.1713079906211,95.07719230651855,2.1267949460595994,99.33078219863776,90.82360241439936,31.166146513685334,0.3592350218859286,2.253778182367799,96.7534637451172,94.6305216601496,96.8286137864812,94.34871975508815,0.0,0.0,0.0,0.3592350218859064,0.0,95.03444976806641,,,0.0,0.0,0
2020-02-14,97.2607192993164,97.58949178382171,96.23681965705396,97.25132375212978,4305300,2020.0,2.0,14.0,95.0344497680664,94.27451248168946,95.07719230651855,60.714246159347326,0.0619261987764474,-0.3486076778134179,0.4105338765898654,95.22096045814928,95.08517646789552,2.135076107537233,99.35532868296995,90.81502425282105,31.16747249286834,0.1644505908474869,2.0806686460688613,97.10103607177734,96.29319097098713,97.44859250271294,95.51352534657516,0.0,0.0,0.0,0.16445059084748692,0.0,95.80472106933594,,,0.0,0.0,0
2020-02-18,95.81411743164062,97.1104234992321,95.44776990891472,96.75347152410768,4916200,2020.0,2.0,18.0,95.80472106933594,94.9546043395996,95.08517646789552,54.740567248522105,0.0984732270696895,-0.2591914968367965,0.357664723906486,95.23663102773487,94.96634864807127,2.0159533434124426,98.99825533489616,90.9344419612464,30.783226613980087,-1.487344405940405,2.1075066085811227,97.2607192993164,97.25132375212978,97.58949178382171,96.23681965705396,0.0,0.0,0.0,-1.487344405940405,0.0,96.17670593261718,,,0.0,0.0,0
2020-02-19,96.24620819091795,97.11980768134713,96.21802871811416,96.434083287447,6200500,2020.0,2.0,19.0,96.17670593261718,95.21104888916015,94.96634864807127,57.86312290156087,0.1604535151953996,-0.1752624944303572,0.3357160096257569,95.26918595714406,94.86677627563476,1.891192712531624,98.64916170069802,91.08439085057152,30.77490901834465,0.4509677392641187,2.0578538527142314,95.81411743164062,96.75347152410768,97.1104234992321,95.44776990891472,0.0,0.0,0.0,0.4509677392641187,0.0,96.6351089477539,,,0.0,0.0,0
2020-02-20,96.3119659423828,96.40589991047514,94.4520490073666,96.24621144804794,6427600,2020.0,2.0,20.0,96.6351089477539,95.3124984741211,94.86677627563476,64.38987792280257,0.2124306725025491,-0.0977238610437759,0.3101545335463251,95.30291563467684,94.7747200012207,1.7632924700571084,98.30130494133492,91.24813506110648,30.92297716122029,0.0683224333725585,2.031686284885192,96.24620819091795,96.434083287447,97.11980768134713,96.21802871811416,0.0,0.0,0.0,0.0683224333725585,0.0,96.54680938720703,,73.61635624827973,0.0,0.0,0
2020-02-21,94.17023468017578,95.8892541504558,93.58783264378692,95.81410411349556,5750900,2020.0,2.0,21.0,96.54680938720703,95.4994285583496,94.7747200012207,62.766601984972006,0.0798822970827615,-0.0622026294184684,0.14208492650123,95.27105724647484,94.64461936950684,1.7031174205130293,98.0508542105329,91.23838452848078,30.54993330688644,-2.223743686727664,2.0565126151847783,96.3119659423828,96.24621144804794,96.40589991047514,94.4520490073666,0.0,0.0,0.0,-2.2237436867276417,0.0,95.96064910888671,,62.766601984972056,0.0,0.0,0
2020-02-24,90.09344482421876,91.18309172839248,89.47346774940267,89.74588126712166,8364200,2020.0,2.0,24.0,95.96064910888671,95.49754943847655,94.64461936950684,40.02375818164544,-0.3500904903689985,-0.1197802016085745,-0.230310288760424,95.0675770624673,94.3571762084961,1.9566059519973475,98.2703881124908,90.4439643045014,30.22996292757093,-4.32917032627429,2.082009766847752,94.17023468017578,95.81410411349556,95.8892541504558,93.58783264378692,0.0,0.0,0.0,-4.329170326274278,0.0,94.52719421386719,,40.023758181645434,0.0,0.0,0
2020-02-25,87.26599884033203,90.89190630269935,87.00298083443234,90.50676767498685,9602100,2020.0,2.0,25.0,94.5271942138672,95.16595764160157,94.3571762084961,26.09921252632543,-0.90852536825102,-0.2775292349370636,-0.6309961333139563,94.73079247679348,94.01243324279784,2.5194729149777864,99.05137907275343,88.97348741284227,30.19626187271524,-3.138348177720751,2.124280334080211,90.09344482421876,89.74588126712166,91.18309172839248,89.47346774940267,0.0,0.0,0.0,-3.1383481777207622,0.0,92.81757049560547,,26.099212526325346,0.0,0.0,0
2020-02-26,86.42057800292969,88.90986782439818,86.41118245516554,87.43508216036413,9308400,2020.0,2.0,26.0,92.81757049560548,94.49713821411132,94.01243324279784,26.01121834431548,-1.4031329847519205,-0.502649984900035,-0.9004829998518853,94.39699252681282,93.61743431091308,3.035127452867502,99.68768921664808,87.54717940517808,30.01411659914497,-0.9687860663225578,2.1390416911121752,87.26599884033203,90.50676767498685,90.89190630269935,87.00298083443234,0.0,0.0,0.0,-0.9687860663225578,0.0,90.85244445800781,,26.011218344315395,0.0,0.0,0
2020-02-27,83.1797866821289,87.41626740587225,83.13281612272374,84.54184690446482,12825700,2020.0,2.0,27.0,90.8524444580078,93.74377670288088,93.61743431091308,22.06861389768423,-2.033180618886263,-0.8087561116972806,-1.2244245071889823,93.80873130701724,93.0871681213379,3.827330404911473,100.74182893116084,85.43250731151495,30.24702397036771,-3.750022732653924,2.353080322731432,86.42057800292969,87.43508216036413,88.90986782439818,86.41118245516554,0.0,0.0,0.0,-3.7500227326539237,0.0,88.22600860595703,,22.068613897684173,0.0,0.0,0
2020-02-28,84.19241333007812,84.27719349843653,80.20792508191123,81.03684760110795,16552400,2020.0,2.0,28.0,88.22600860595703,92.38640899658203,93.0871681213379,26.88900146002382,-2.4228581994242404,-1.1315765292426727,-1.2912816701815677,93.19914835707434,92.68502960205078,4.313242644731888,101.31151489151456,84.058544312587,30.74442323358285,1.2173951008301651,2.5477940318730097,83.1797866821289,84.54184690446482,87.41626740587225,83.13281612272374,0.0,0.0,0.0,1.2173951008301653,0.0,86.2304443359375,92.68502960205078,26.889001460023735,0.0,0.0,0
2020-03-02,87.3008804321289,87.73418130545868,82.80773298686783,84.399640998613,14102000,2020.0,3.0,2.0,86.2304443359375,91.09554672241212,92.68502960205078,35.217652644679404,-2.452581341853943,-1.3957774917649268,-1.056803850089016,92.8969270648156,92.52708358764647,4.45454032109186,101.4361642298302,83.61800294546276,30.556253709144933,3.692098823517465,2.798367005672592,84.19241333007812,81.03684760110795,84.27719349843653,80.20792508191123,0.0,0.0,0.0,3.6920988235174645,0.0,85.67193145751953,92.52708358764649,35.217652644679376,0.0,0.0,0
2020-03-03,85.65245819091797,89.46740062905222,85.31335187701326,87.35740418995906,14767600,2020.0,3.0,3.0,85.67193145751953,90.09956283569336,92.52708358764647,32.814044366891906,-2.579417129758937,-1.632505419363729,-0.9469117103952084,92.52800307754931,92.14722290039064,4.706479953840223,101.56018280807108,82.73426299271019,30.86296753662329,-1.888208037595318,3.034027023895814,87.3008804321289,84.399640998613,87.73418130545868,82.80773298686783,0.0,0.0,0.0,-1.888208037595318,0.0,85.34922332763672,92.14722290039063,32.81404436689188,0.0,0.0,0
2020-03-04,88.34645080566406,88.37470846270118,85.56766381610643,86.73569967527268,6904400,2020.0,3.0,4.0,85.34922332763672,89.0833969116211,92.14722290039064,32.51990837389036,-2.434489437285862,-1.7929022229481557,-0.6415872143377064,92.4307586257569,91.8029598236084,4.720780319342307,101.24452046229302,82.36139918492378,30.54959558624113,3.14526012638332,3.02921445070638,85.65245819091797,87.35740418995906,89.46740062905222,85.31335187701326,0.0,0.0,0.0,3.14526012638332,0.0,85.7343978881836,91.8029598236084,32.51990837389032,0.0,0.0,0
2020-03-05,85.32274627685547,86.35890093367934,84.71989239700939,85.96327942251506,8851100,2020.0,3.0,5.0,85.7343978881836,88.29342117309571,91.8029598236084,27.96269512770982,-2.5344058293867,-1.9412029442358645,-0.5932028851508351,92.22498551910608,91.34696388244627,4.889817816776168,101.12659951599862,81.56732824889396,30.51851459293613,-3.422553482606616,3.1500352544575856,88.34645080566406,86.73569967527268,88.37470846270118,85.56766381610643,0.0,0.0,0.0,-3.422553482606616,0.0,86.16298980712891,91.34696388244629,27.962695127709807,0.0,0.0,0
2020-03-06,83.23162078857422,84.20183884220661,80.89555585497455,83.23162078857422,12336400,2020.0,3.0,6.0,86.16298980712891,87.19449920654297,91.34696388244627,25.520652504989528,-2.750619214520782,-2.103086198292848,-0.6475330162279338,91.87618683895892,90.7990936279297,5.160958133034804,101.1210098939993,80.47717736186009,30.2709652392662,-2.450841750329935,3.369643704108525,85.32274627685547,85.96327942251506,86.35890093367934,84.71989239700939,0.0,0.0,0.0,-2.450841750329935,0.0,85.97083129882813,90.7990936279297,25.520652504989513,0.0,0.0,0
2020-03-09,79.22827911376953,81.70563204386333,76.22342354407125,77.1371261584677,13272700,2020.0,3.0,9.0,85.97083129882813,86.10063781738282,90.7990936279297,23.430101484216124,-3.208025969359312,-2.324074152506141,-0.883951816853171,91.369560251897,90.09003944396972,5.726620087291068,101.54327961855186,78.6367992693876,31.25587367685008,-4.809880712252401,3.7407328365443298,83.23162078857422,83.23162078857422,84.20183884220661,80.89555585497455,0.0,0.0,0.0,-4.809880712252401,0.0,84.35631103515625,90.09003944396973,23.43010148421611,0.0,0.0,0
