date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,118.08802795410156,121.3605085761349,117.35979946702484,120.30864127456984,6785700,2020.0,1.0,31.0,122.98775177001951,126.7502067565918,129.16696815490724,21.136795643042745,-3.281006578530296,-2.1663265154222247,-1.1146800631080709,127.92109559717449,128.35192985534667,4.515093940182048,137.38211773571078,119.32174197498256,39.708257062246034,-2.9696439461415647,2.4634983444440244,121.7021484375,121.1537375081526,122.24157397127688,119.49053392896931,0.0,0.0,0.0,,,,,,,,0
2020-02-03,116.66756439208984,119.71528697095768,116.24501761028029,118.1689484754334,4385300,2020.0,2.0,3.0,121.36410217285156,125.3576057434082,128.35192985534667,17.602213845661396,-3.7007107569852025,-2.4732033637348203,-1.2275073932503822,127.20473042168123,127.55916213989258,5.098467405419253,137.7560969507311,117.36222732905406,38.94131904690117,-1.2028853276843776,2.629750027963834,118.08802795410156,120.30864127456984,121.3605085761349,117.35979946702484,0.0,0.0,0.0,-1.2028853276843776,0.0,,,,0.0,,0
2020-02-04,120.02995300292967,121.17172934484394,119.28375358061798,119.57145087420602,3501600,2020.0,2.0,4.0,120.29246063232422,123.7384475708008,127.55916213989258,28.56403987210834,-3.7191407425796257,-2.722390839503781,-0.9967499030758442,126.85768270580556,126.9389778137207,5.227100012468498,137.3931778386577,116.4847777887837,39.462172909937074,2.882025204143046,2.8449813978229628,116.66756439208984,118.1689484754334,119.71528697095768,116.24501761028029,0.0,0.0,0.0,2.882025204143024,0.0,,,,0.0,,0
2020-02-05,123.56314086914062,123.59011077110742,121.76507424116863,121.86396845443348,4448100,2020.0,2.0,5.0,119.71168975830078,122.62904510498046,126.9389778137207,38.58290680588581,-3.4093470753837494,-2.8597820866797754,-0.549564988703974,126.6669671274014,126.58294372558592,5.201043028960953,136.98502978350783,116.18085766766404,40.160010521761535,2.943588477556691,3.001073028557696,120.02995300292967,119.57145087420602,121.17172934484394,119.28375358061798,0.0,0.0,0.0,2.943588477556691,0.0,,,,0.0,,0
2020-02-06,123.39231872558594,124.36327632239262,122.38540583326464,124.24639760519128,2283800,2020.0,2.0,6.0,120.01016693115234,122.16244354248047,126.58294372558592,33.505306018547714,-3.1414051188000656,-2.916106693103834,-0.2252984256962316,126.57244805496788,126.1603401184082,5.093295432352196,136.3469309831126,115.9737492537038,39.96999077095357,-0.1382468447735485,2.991854916097244,123.56314086914062,121.86396845443348,123.59011077110742,121.76507424116863,0.0,0.0,0.0,-0.13824684477354854,0.0,120.34820098876953,,,0.0,0.0,0
2020-02-07,119.904052734375,122.70904562894758,119.57141484229342,122.30446971698494,3812300,2020.0,2.0,7.0,120.34820098876952,121.66797637939452,126.1603401184082,27.49131227352791,-3.173945828823406,-2.9676745202477486,-0.2062713085756575,126.26592124638316,125.57983779907228,5.112576064964257,135.80498992900078,115.35468566914376,39.04816679591568,-2.826971749326268,3.157534905316379,123.39231872558594,124.24639760519128,124.36327632239262,122.38540583326464,0.0,0.0,0.0,-2.826971749326268,0.0,120.71140594482422,,,0.0,0.0,0
2020-02-10,120.75816345214844,120.7671488469095,119.37364444198715,119.60738816921442,2331600,2020.0,2.0,10.0,120.71140594482422,121.03775405883788,125.57983779907228,31.421225618117404,-3.095136175955787,-2.993166851389357,-0.1019693245664301,126.11531329637862,125.0947120666504,5.085320712934476,135.26535349251935,114.92407064078144,39.03492088357542,0.7123284812278641,3.1170791134066573,119.904052734375,122.30446971698494,122.70904562894758,119.57141484229342,0.0,0.0,0.0,0.7123284812278641,0.0,121.52952575683594,,,0.0,0.0,0
2020-02-11,122.43936157226562,123.37435027709606,121.42344943521552,121.81004093265273,2381900,2020.0,2.0,11.0,121.52952575683594,120.91099319458009,125.0947120666504,39.15090320503546,-2.8640058437458293,-2.967334649860651,0.1033288061148218,126.01541758277963,124.66284790039064,4.914460301301619,134.49176850299386,114.8339272977874,39.50988979930879,1.3922024582490256,3.0445146425251,120.75816345214844,119.60738816921442,120.7671488469095,119.37364444198715,0.0,0.0,0.0,1.3922024582490256,0.0,122.01140747070312,,,0.0,0.0,0
2020-02-12,125.49604034423828,125.8107074496174,124.14749055231268,124.42618864773873,3222000,2020.0,2.0,12.0,122.01140747070312,120.86154861450196,124.66284790039064,45.20630441471236,-2.406444959563615,-2.855156711801244,0.4487117522376289,125.99700207833784,124.39006843566897,4.6934654584162905,133.77699935250152,115.00313751883635,40.237002524735374,2.496483755486234,3.066346024507783,122.43936157226562,121.81004093265273,123.37435027709606,121.42344943521552,0.0,0.0,0.0,2.496483755486234,0.0,122.39798736572266,,,0.0,0.0,0
2020-02-13,125.61293029785156,126.31417515499597,124.45316969077184,125.86465851743372,3318800,2020.0,2.0,13.0,122.39798736572266,121.2040771484375,124.39006843566897,48.92581165301883,-2.0112086584538247,-2.68636710113176,0.6751584426779353,125.98346920345791,124.17268104553224,4.519328639736418,133.21133832500507,115.1340237660594,40.31749966892529,0.0931423440075462,2.975157782200934,125.49604034423828,124.42618864773873,125.8107074496174,124.14749055231268,0.0,0.0,0.0,0.09314234400754628,0.0,122.84210968017578,,,0.0,0.0,0
2020-02-14,124.05760192871094,125.52301678395598,123.06865987583268,125.406151790913,2813400,2020.0,2.0,14.0,122.84210968017578,121.59515533447264,124.17268104553224,54.06477361044377,-1.8027026097271488,-2.509634202850838,0.7069315931236893,125.92761289586802,123.7748592376709,4.125807192963691,132.0264736235983,115.52324485174351,39.75460929653524,-1.238191295635449,2.8480100458407875,125.61293029785156,125.86465851743372,126.31417515499597,124.45316969077184,0.0,0.0,0.0,-1.238191295635449,0.0,123.67281951904297,,,0.0,0.0,0
2020-02-18,122.78996276855467,124.57904387222234,121.44141289534072,123.58111641731766,3869700,2020.0,2.0,18.0,123.67281951904296,122.1921127319336,123.7748592376709,49.71631363608459,-1.7199217625636862,-2.351691714793408,0.631769952229722,125.80724581279247,123.27140007019042,3.530317900834381,130.33203587185918,116.21076426852166,39.45004505753943,-1.0218149798548404,2.944976854783396,124.05760192871094,125.406151790913,125.52301678395598,123.06865987583268,0.0,0.0,0.0,-1.0218149798548515,0.0,124.07917938232421,,,0.0,0.0,0
2020-02-19,123.04167175292967,123.35633882810312,122.32244252264516,122.97873285063238,2134900,2020.0,2.0,19.0,124.0791793823242,122.80435256958008,123.27140007019042,51.96212902871684,-1.6153853762881738,-2.204430447092361,0.5890450708041874,125.74992753405796,122.86728477478027,3.0080887617815524,128.88346229834335,116.85110725121716,39.34280970477496,0.204991498246021,2.8846139816154897,122.78996276855467,123.58111641731766,124.57904387222234,121.44141289534072,0.0,0.0,0.0,0.20499149824602103,0.0,124.19964141845703,,,0.0,0.0,0
2020-02-20,123.10465240478516,124.86676412703564,122.44836178109064,122.50230159698845,2678200,2020.0,2.0,20.0,124.19964141845703,123.10552444458008,122.86728477478027,52.86977492212397,-1.51005060140821,-2.065554477955532,0.5555038765473213,125.68289327640184,122.6110595703125,2.7330049966751866,128.0770695636629,117.14504957696214,39.52533122447602,0.051186440299622,2.8608541461610195,123.04167175292967,122.97873285063238,123.35633882810312,122.32244252264516,0.0,0.0,0.0,0.05118644029962205,0.0,123.7213638305664,,62.04664698034579,0.0,0.0,0
2020-02-21,123.3563461303711,123.56311991644036,121.46837100388214,122.71802654969116,2855600,2020.0,2.0,21.0,123.7213638305664,123.05967559814454,122.6110595703125,62.49995021952285,-1.3902366703141098,-1.930490916427247,0.5402542461131372,125.6216845402944,122.3620273590088,2.389074229078161,127.14017581716512,117.58387890085248,40.01825162762779,0.2044550881459272,2.700311284881237,123.10465240478516,122.50230159698845,124.86676412703564,122.44836178109064,0.0,0.0,0.0,0.20445508814592728,0.0,123.27004699707031,,62.499950219522844,0.0,0.0,0
2020-02-24,118.82522583007812,120.34459425358972,118.71734622732528,119.14887835649574,4964800,2020.0,2.0,24.0,123.27004699707032,123.05607833862304,122.3620273590088,54.46092508565871,-1.6419790938926582,-1.872788551920329,0.2308094580276711,125.32440537425268,121.99297485351562,2.333424867529432,126.65982458857448,117.32612511845676,39.8706274214735,-3.673195942026508,2.783792037907552,123.3563461303711,122.71802654969116,123.56311991644036,121.46837100388214,0.0,0.0,0.0,-3.673195942026508,0.0,122.22357177734375,,54.460925085658694,0.0,0.0,0
