date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,28.809654235839844,29.10801477162316,28.65169668892449,29.020262066692904,54845300,2020.0,1.0,31.0,29.155400466918945,29.686313819885253,30.191340065002443,31.23776070289969,-0.5369894964502855,-0.4106481533890076,-0.1263413430612778,30.11820881439167,30.068045806884765,0.7075684673591145,31.483182741602995,28.65290887216653,9.68752866900103,-1.9414476178926665,0.5515957911846908,29.38005256652832,28.695572116979324,29.415154986390068,28.669243628307512,0.0,0.0,0.0,,,,,,,,0
2020-02-03,28.932506561279297,29.30984918154703,28.88862686551033,28.95883170070005,48485500,2020.0,2.0,3.0,29.030791091918942,29.52045841217041,30.068045806884765,28.71687064856328,-0.5485322297166633,-0.4382249686545388,-0.1103072610621244,30.063120172260422,29.98336296081543,0.7379537831035616,31.45927052702256,28.507455394608307,9.6570968520684,0.4264276288558299,0.5616246045021265,28.809654235839844,29.020262066692904,29.10801477162316,28.65169668892449,0.0,0.0,0.0,0.42642762885582997,0.0,,,,0.0,,0
2020-02-04,29.502910614013672,29.748624229859946,29.42393183526868,29.45026032655124,45061600,2020.0,2.0,4.0,29.051852416992187,29.367766761779784,29.98336296081543,33.96243128361489,-0.5058222845680191,-0.4517444318372349,-0.0540778527307842,30.03993168188688,29.929394245147705,0.7312863368948167,31.39196691893734,28.46682157135807,9.6996535520447,1.9714989142964656,0.5816840591903684,28.932506561279297,28.95883170070005,29.30984918154703,28.88862686551033,0.0,0.0,0.0,1.9714989142964656,0.0,,,,0.0,,0
2020-02-05,30.459423065185547,30.54717910387608,29.8977978077685,29.924122945600367,54604800,2020.0,2.0,5.0,29.11854553222656,29.31160449981689,29.929394245147705,50.348404217050415,-0.3902927327533128,-0.4394540920204505,0.0491613592671377,30.059967832547013,29.933342838287352,0.7340579629948851,31.401458764277123,28.46522691229758,9.899802984776178,3.2420952077776954,0.5948468987222378,29.502910614013672,29.45026032655124,29.748624229859946,29.42393183526868,0.0,0.0,0.0,3.2420952077776954,0.0,,,,0.0,,0
2020-02-06,30.42432403564453,30.72268790529619,30.362896475500158,30.661260345151817,39511500,2020.0,2.0,6.0,29.41690940856933,29.34231758117676,29.933342838287352,49.56362952207115,-0.2981302687849094,-0.4111893273733423,0.1130590585884328,30.072139612282268,29.920179462432863,0.7220834873484021,31.36434643712967,28.476012487736057,9.855232185251555,-0.1152320891498859,0.59610031377235,30.459423065185547,29.924122945600367,30.54717910387608,29.8977978077685,0.0,0.0,0.0,-0.11523208914988592,0.0,29.62576370239258,,,0.0,0.0,0
2020-02-07,30.371679306030277,30.41555566450381,30.04699023626421,30.11719174031156,31263000,2020.0,2.0,7.0,29.62576370239258,29.39058208465576,29.920179462432863,49.135050109296216,-0.2267252937500075,-0.3742965206486753,0.1475712268986678,30.079853247892,29.90175142288208,0.7045434319590546,31.310838286800188,28.49266455896397,9.890895031223002,-0.1730350017064674,0.6011140770073029,30.42432403564453,30.661260345151817,30.72268790529619,30.36289647550016,0.0,0.0,0.0,-0.17303500170645636,0.0,29.938168716430663,,,0.0,0.0,0
2020-02-10,30.441875457763672,30.441875457763672,30.16984007452627,30.22249035641687,24373800,2020.0,2.0,10.0,29.938168716430663,29.484479904174805,29.90175142288208,53.97412028827016,-0.1625977679433567,-0.3319567701076116,0.1693590021642548,30.086978489890072,29.899557018280028,0.7026946257181096,31.304946269716247,28.49416776684381,9.840297053808165,0.2311237091175977,0.5898316826594241,30.37167930603028,30.11719174031156,30.41555566450381,30.04699023626421,0.0,0.0,0.0,0.23112370911757552,0.0,30.24004249572754,,,0.0,0.0,0
2020-02-11,30.512086868286133,30.74902323047484,30.503309587713375,30.582288375109616,32476300,2020.0,2.0,11.0,30.24004249572754,29.645947456359863,29.899557018280028,53.80336906930811,-0.1049015281620739,-0.2865457217185042,0.1816441935564302,30.097841870070805,29.886832427978515,0.6883253118752397,31.263483051729,28.51018180422804,9.845928419035408,0.2306408835417439,0.5979808105611445,30.441875457763672,30.22249035641687,30.441875457763672,30.16984007452627,0.0,0.0,0.0,0.23064088354174395,0.0,30.44187774658203,,,0.0,0.0,0
2020-02-12,30.643707275390625,31.108805935103547,30.52085216255917,30.78411694439887,36656700,2020.0,2.0,12.0,30.44187774658203,29.780211639404296,29.886832427978515,57.54714389000504,-0.0480028288702634,-0.238837143148856,0.1908343142785926,30.113145282086915,29.86928148269653,0.6625831910978559,31.194447864892243,28.54411510050082,9.825098255092108,0.431371369885869,0.6011140661797284,30.512086868286133,30.582288375109616,30.74902323047484,30.50330958771337,0.0,0.0,0.0,0.431371369885869,0.0,30.47873458862305,,,0.0,0.0,0
2020-02-13,30.634939193725582,30.74024311803581,30.319024073243515,30.503306777674258,31775100,2020.0,2.0,13.0,30.47873458862305,29.94782199859619,29.86928148269653,64.48220165105448,-0.0035764831890396,-0.1917850111568927,0.1882085279678531,30.12552490407191,29.879812240600582,0.6734535804351479,31.22671940147088,28.53290507973029,9.832778742378425,-0.0286129925019862,0.5766683487685074,30.643707275390625,30.78411694439887,31.108805935103547,30.52085216255917,0.0,0.0,0.0,-0.028612992501997336,0.0,30.52085762023926,,,0.0,0.0,0
