date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,65.64564514160156,66.2128168770372,65.15140440566098,66.06697342296985,13870100,2020.0,1.0,31.0,67.46219787597656,69.19773025512696,70.32210731506348,20.59612099546355,-1.2896460714559623,-0.7367871580203046,-0.5528589134356577,69.78651106539053,70.02490005493163,2.1004098629339247,74.22571978079948,65.82408032906379,22.073991728550663,-0.929301684648598,1.2853262132816283,66.26141357421875,66.90960792325781,67.07975754901169,65.77527090325918,0.0,0.0,0.0,,,,,,,,0
2020-02-03,66.68274688720703,66.9258151505726,65.5646118581497,65.88060492767288,10143700,2020.0,2.0,3.0,67.05383758544922,68.53009185791015,70.02490005493163,29.677579557181616,-1.3345186777963391,-0.8563334619755115,-0.4781852158208276,69.63050790657296,69.81352462768555,2.216151862571724,74.245828352829,65.38122090254211,22.257378346663625,1.5798485084096203,1.292332508074058,65.64564514160156,66.06697342296985,66.2128168770372,65.15140440566098,0.0,0.0,0.0,1.5798485084096203,0.0,,,,0.0,,0
2020-02-04,68.35184478759766,68.63542754252815,67.72795654511015,67.72795654511015,8251500,2020.0,2.0,4.0,66.77511291503906,68.06825485229493,69.81352462768555,35.88244172698332,-1.221319677287724,-0.929330705037954,-0.2919889722497699,69.58028129306003,69.65762443542481,2.203134774142029,74.06389398370887,65.25135488714075,22.47199345029756,2.5030431083078897,1.3351593156707844,66.68274688720703,65.88060492767288,66.9258151505726,65.5646118581497,0.0,0.0,0.0,2.5030431083078897,0.0,,,,0.0,,0
2020-02-05,70.19108581542969,70.60430992769055,68.77316587924781,68.91900931994928,10020600,2020.0,2.0,5.0,66.87072448730468,67.77413940429688,69.65762443542481,41.12082684552153,-0.9719927467227336,-0.93786311337491,-0.0341296333478237,69.60809141934621,69.61407089233398,2.182420021214608,73.9789109347632,65.24923084990476,22.813233178224635,2.6908432882059685,1.397663566945597,68.35184478759766,67.72795654511015,68.63542754252815,67.72795654511015,0.0,0.0,0.0,2.6908432882059685,0.0,,,,0.0,,0
2020-02-06,70.63671875,71.2687049189111,69.85888914352171,71.21198836994832,7769700,2020.0,2.0,6.0,67.42654724121094,67.72714691162109,69.61407089233398,43.22913186421789,-0.7300252280326021,-0.8962955363064483,0.1662703082738462,69.64316675539608,69.5676170349121,2.1483115126820285,73.86424006027616,65.27099400954805,22.881075788897626,0.6348853695498091,1.447435036232269,70.19108581542969,68.91900931994928,70.60430992769055,68.77316587924781,0.0,0.0,0.0,0.6348853695498091,0.0,68.30160827636719,,,0.0,0.0,0
2020-02-07,74.77703094482422,75.33609837792854,72.01411029433135,72.71091700811269,19090300,2020.0,2.0,7.0,68.30160827636719,67.88190307617188,69.5676170349121,61.1660131846672,-0.2018488462462784,-0.7574061982944145,0.555557352048136,70.0400425439195,69.70059814453126,2.383854471964688,74.46830708846063,64.93288920060188,24.35202072197968,5.861416368274064,1.6974513177361448,70.63671875,71.21198836994832,71.2687049189111,69.85888914352171,0.0,0.0,0.0,5.861416368274064,0.0,70.12788543701171,,,0.0,0.0,0
2020-02-10,76.77023315429688,77.37791310010925,74.63120023956851,74.83376022150598,13998300,2020.0,2.0,10.0,70.12788543701171,68.59086151123047,69.70059814453126,65.60484218049407,0.3732667156951805,-0.5312716154964955,0.904538331191676,70.40108173469503,69.97920684814453,2.8484286937482506,75.67606423564104,64.28234946064802,24.81587904058425,2.665527347486396,1.838085845126572,74.77703094482422,72.71091700811269,75.33609837792854,72.01411029433135,0.0,0.0,0.0,2.665527347486396,0.0,72.14538269042968,,,0.0,0.0,0
2020-02-11,77.78304290771484,78.65810362402044,76.98090700858847,77.18346701616065,10682800,2020.0,2.0,11.0,72.14538269042968,69.46024780273437,69.97920684814453,69.85998218875747,0.9003960198741794,-0.2449380884223605,1.1453341082965398,70.69140596126104,70.33004188537598,3.3401539928070867,77.01034987099015,63.649733899761806,25.09976705264728,1.3192740360477684,1.9139021744754765,76.77023315429688,74.83376022150598,77.37791310010925,74.63120023956851,0.0,0.0,0.0,1.3192740360477684,0.0,74.03162231445313,,,0.0,0.0,0
2020-02-12,79.23336791992188,79.29008447092264,77.54806728784162,77.76683554287342,10591000,2020.0,2.0,12.0,74.03162231445313,70.4511734008789,70.33004188537598,78.48044272475529,1.4188235837246737,0.0878142460070463,1.3310093377176273,71.01196592157609,70.71855239868164,3.886158974803088,78.49087034828781,62.94623444907546,25.404094155418143,1.8645773654391016,1.909851985245934,77.78304290771484,77.18346701616065,78.65810362402044,76.98090700858847,0.0,0.0,0.0,1.8645773654391018,0.0,75.84007873535157,,,0.0,0.0,0
2020-02-13,77.25637817382812,78.88496220793243,77.15915333585431,78.47173810162293,10613000,2020.0,2.0,13.0,75.84007873535157,71.63331298828125,70.71855239868164,76.02465062715928,1.6511215120248437,0.4004756992106058,1.250645812814238,71.23828026912608,70.96526985168457,4.1415547438474745,79.24837933937951,62.68216036398962,24.79668290565272,-2.495147938292641,1.900592050747565,79.23336791992188,77.76683554287342,79.29008447092264,77.54806728784162,0.0,0.0,0.0,-2.495147938292641,0.0,77.16401062011718,,,0.0,0.0,0
2020-02-14,76.20307922363281,77.21587928677711,75.97620681691005,77.15916273050667,11175800,2020.0,2.0,14.0,77.16401062011718,72.7328094482422,70.96526985168457,71.33135957218086,1.7302812659535505,0.6664368125591948,1.0638444533943556,71.42079436798879,71.15932235717773,4.296496504517416,79.75231536621256,62.5663293481429,24.419492192580726,-1.3633812186035543,1.85371249069261,77.25637817382812,78.47173810162293,78.88496220793243,77.15915333585431,0.0,0.0,0.0,-1.3633812186035543,0.0,77.4492202758789,,,0.0,0.0,0
2020-02-18,75.84654998779297,76.56766293252049,75.5629672873337,75.89516239883191,9406300,2020.0,2.0,18.0,77.4492202758789,73.7885528564453,71.15932235717773,70.75950342758293,1.744141632514996,0.8819777765503551,0.8621638559646407,71.55362203841959,71.38659400939942,4.422756410892589,80.2321068311846,62.54108118761424,24.36803259006777,-0.4678672298707775,1.847346285387372,76.20307922363281,77.15916273050667,77.21587928677711,75.97620681691005,0.0,0.0,0.0,-0.46786722987077756,0.0,77.26448364257813,,,0.0,0.0,0
2020-02-19,76.2760009765625,76.80265826723759,75.36852985752788,75.97620992023576,6349100,2020.0,2.0,19.0,77.26448364257813,74.7049331665039,71.38659400939942,73.11914870585014,1.7693828346799023,1.0594587881762645,0.7099240465036378,71.64738802642496,71.63574409484863,4.5555676539523295,80.7468794027533,62.52460878694397,24.389397093758795,0.5662103139017605,1.89943323654138,75.84654998779297,75.89516239883191,76.56766293252049,75.5629672873337,0.0,0.0,0.0,0.5662103139017605,0.0,76.96307525634765,,,0.0,0.0,0
2020-02-20,76.34893035888672,76.47856556555409,75.0201308552859,76.10585584662815,5446200,2020.0,2.0,20.0,76.96307525634765,75.49734878540039,71.63574409484863,77.87732795827017,1.7748125268784918,1.20252953591671,0.5722829909617817,71.72612371823604,71.92014007568359,4.667677967274543,81.25549601023268,62.584784141134506,24.513425789520767,0.095612488057184,1.886699919943447,76.2760009765625,75.97620992023576,76.80265826723759,75.36852985752788,0.0,0.0,0.0,0.09561248805718403,0.0,76.38618774414063,,80.62119799976864,0.0,0.0,0
