date,sentiment_score,sentiment_volatility,sentiment_momentum
2025-04-10,0.10533999999999999,,
2025-04-11,0.30472,0.14098295003297384,0.19938
2025-04-12,0.3612,0.1344164637733538,0.05648000000000003
2025-04-13,0.9081,0.3332559138760081,0.5468999999999999
2025-04-14,0.44811428571428574,0.2938935636156291,-0.4599857142857143
2025-04-15,-0.34,0.631197881636427,-0.7881142857142858
