date,sentiment_score,sentiment_volatility,sentiment_momentum
2025-04-11,-0.1864,,
2025-04-12,0.6204,0.5704937510613065,0.8068
2025-04-14,0.016057142857142857,0.4197510023163473,-0.6043428571428571
2025-04-15,0.027150000000000007,0.3457597679890822,0.01109285714285715
