date,sentiment_score,sentiment_volatility,sentiment_momentum
2025-04-09,0.52498,,
2025-04-10,-0.3476111111111111,0.6170150918697708,-0.8725911111111111
2025-04-11,0.9682,0.6694796605963943,1.315811111111111
2025-04-12,0.6072,0.679870592836692,-0.361
2025-04-13,0.9118,0.19420054926115238,0.3046000000000001
2025-04-14,0.7133666666666666,0.15461150716601946,-0.19843333333333346
