date,close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,sentiment_score,sentiment_volatility,sentiment_momentum,price_change,sentiment_lag_1,ma5,ma20,price_rsi,sent_delta,sentiment_rsi,signal
2020-01-31,51.99374008178711,52.60494351504524,51.63031875856932,52.555388353341385,12898000,2020.0,1.0,31.0,52.96340484619141,54.17012329101563,53.79390087127685,37.36141185940188,0.0100774425704059,0.3439846800028024,-0.3339072374323964,53.7309745603928,53.777795028686526,1.3070824031734398,56.39195983503341,51.16363022233965,17.483404817274693,-1.3477510545160776,1.038340855685116,52.70405960083008,52.69579830679025,53.11703293076661,52.3571577186491,0.0,0.0,0.0,,,,,,,,0
2020-02-03,52.51408767700195,53.05921332233548,52.076330490960906,52.11762750642432,15986500,2020.0,2.0,3.0,52.76352462768555,53.853783798217776,53.777795028686526,35.28061462018995,-0.0629221534892323,0.2626033133043954,-0.3255254667936278,53.67210306408607,53.81083316802979,1.2635031574437017,56.33783948291719,51.28382685314239,17.528160918954818,1.0007889303526252,1.010612249007666,51.99374008178711,52.555388353341385,52.60494351504524,51.63031875856932,0.0,0.0,0.0,1.0007889303526252,0.0,,,,0.0,,0
2020-02-04,53.10050582885742,53.6373764047196,52.90227892292298,52.91879520611763,11740200,2020.0,2.0,4.0,52.7437026977539,53.594435119628905,53.81083316802979,38.251283097038886,-0.0726187120376522,0.1955589082359859,-0.2681776202736382,53.65249182529885,53.864933013916016,1.204508355020071,56.27394972395616,51.455916303875874,17.45782023735648,1.1166873077227413,1.0342104383712365,52.51408767700195,52.11762750642432,53.05921332233548,52.076330490960906,0.0,0.0,0.0,1.1166873077227413,0.0,,,,0.0,,0
2020-02-05,54.17423629760742,54.38898577088792,53.56303304452207,53.620849483306905,14991600,2020.0,2.0,5.0,52.65780334472656,53.33508453369141,53.864933013916016,45.19877651182231,0.0062655454333864,0.157700235675466,-0.1514346902420796,53.67439077108854,53.93348617553711,1.179658977978029,56.29280413149317,51.574168219581054,17.607499165341032,2.0220720160569305,1.0873071787134276,53.10050582885742,52.91879520611763,53.6373764047196,52.90227892292298,0.0,0.0,0.0,2.0220720160569305,0.0,,,,0.0,,0
2020-02-06,55.42143249511719,55.99960324516167,54.83500675403655,55.338838474116514,16488500,2020.0,2.0,6.0,52.8973258972168,53.18310699462891,53.93348617553711,51.37689759637131,0.1674894831914386,0.1596580851786605,0.007831398012778,53.75148151516357,54.067290496826175,1.1895276858403852,56.44634586850695,51.68823512514541,17.952447674391017,2.3021943321143823,1.190552133027439,54.17423629760742,53.620849483306905,54.38898577088792,53.56303304452207,0.0,0.0,0.0,2.3021943321143823,0.0,53.440800476074216,,,0.0,0.0,0
2020-02-07,54.71937942504883,55.3471053911808,54.380735712556415,55.07453942281185,13093400,2020.0,2.0,7.0,53.440800476074216,53.20210266113281,54.067290496826175,48.106377649662655,0.2358915885725991,0.1749047858574482,0.0609868027151508,53.78424895097564,54.100328826904295,1.1984169434243312,56.49716271375296,51.703494940055634,17.82001030016678,-1.266753742119919,1.2347992094535551,55.42143249511719,55.338838474116514,55.99960324516167,54.83500675403655,0.0,0.0,0.0,-1.2667537421199193,0.0,53.98592834472656,,,0.0,0.0,0
2020-02-10,55.26451873779297,55.43796811312652,54.34771039565752,54.41378184707886,13218500,2020.0,2.0,10.0,53.98592834472656,53.37472648620606,54.100328826904295,47.896450408363904,0.3302816551890188,0.2059801597237623,0.1243014954652564,53.83316916602077,54.169709014892575,1.2246806764575733,56.61907036780772,51.72034766197743,17.864184539817458,0.9962454225030726,1.2483681851844537,54.71937942504883,55.07453942281185,55.3471053911808,54.380735712556415,0.0,0.0,0.0,0.9962454225030726,0.0,54.536014556884766,,,0.0,0.0,0
2020-02-11,55.33059310913086,55.7931311026175,55.314076820784265,55.62793671154309,7261400,2020.0,2.0,11.0,54.536014556884766,53.639858627319335,54.169709014892575,48.23151244780003,0.4057409830984753,0.245932324398705,0.1598086586997703,53.85986950231175,54.20439910888672,1.2482077774773674,56.700814663841456,51.70798355393198,17.854598457554687,0.1195602039916199,1.2200502585462694,55.26451873779297,54.41378184707886,55.43796811312652,54.34771039565752,0.0,0.0,0.0,0.11956020399161993,0.0,54.982032012939456,,,0.0,0.0,0
2020-02-12,55.338829040527344,55.75180537665069,54.98366913940052,55.41316175630052,11213700,2020.0,2.0,12.0,54.982032012939456,53.81991767883301,54.20439910888672,50.54657480822687,0.4608947076620282,0.2889248010513696,0.1719699066106585,53.89950276132436,54.22752475738525,1.265476681841308,56.75847812106787,51.69657139370264,17.742939121519683,0.0148849505015036,1.192321446180539,55.33059310913086,55.62793671154309,55.7931311026175,55.314076820784265,0.0,0.0,0.0,0.014884950501503624,0.0,55.21495056152344,,,0.0,0.0,0
2020-02-13,54.57896423339844,55.29753915876856,54.54592536418878,55.107573537713,9149500,2020.0,2.0,13.0,55.21495056152344,54.05613822937012,54.22752475738525,59.5049715935073,0.4382379578749038,0.3187874324160765,0.1194505254588273,53.91404138115255,54.20687599182129,1.255678590313879,56.71823317244905,51.69551881119354,17.518000473299704,-1.3731132738143417,1.056628046483035,55.338829040527344,55.41316175630052,55.75180537665069,54.98366913940052,0.0,0.0,0.0,-1.3731132738143415,0.0,55.04645690917969,,,0.0,0.0,0
2020-02-14,54.82674789428711,55.198430457562495,54.49637179562475,54.71937629237386,7530700,2020.0,2.0,14.0,55.04645690917969,54.24362869262696,54.20687599182129,63.480965105597626,0.4352589962849578,0.3420817451898528,0.093177251095105,53.92983732109368,54.19035663604736,1.244644039437924,56.679644714923214,51.70106855717151,17.569386378994537,0.4539911381041595,1.0159204510439337,54.57896423339844,55.107573537713,55.29753915876856,54.54592536418878,0.0,0.0,0.0,0.4539911381041595,0.0,55.06793060302734,,,0.0,0.0,0
2020-02-18,54.570709228515625,55.314068117585,54.050361156927416,54.93413053017636,13831900,2020.0,2.0,18.0,55.06793060302734,54.52692947387696,54.19035663604736,56.892877734449804,0.4075400986667787,0.355173415885238,0.0523666827815407,53.9495816170967,54.163513374328616,1.2295186317798676,56.62255063788835,51.70447611076888,17.53251560100757,-0.4669959018272607,1.0082508154585166,54.82674789428711,54.71937629237386,55.198430457562495,54.49637179562475,0.0,0.0,0.0,-0.4669959018272607,0.0,54.929168701171875,,,0.0,0.0,0
