day,operate,price,investment,total_balance
0,buy,30.176354029719732,0.0,9969.82364597028
1,sell,30.69259519557636,1.7107473134368636,10000.516241165857
7,buy,30.799196773283484,0.0,9969.717044392573
8,buy,30.53099181859716,0.0,9939.186052573976
9,buy,31.135413082195555,0.0,9908.05063949178
10,sell,30.859805694972238,0.1967873452509278,9938.910445186752
11,buy,30.412053420804344,0.0,9908.498391765947
12,buy,31.08629333972931,0.0,9877.412098426217
13,sell,31.807596111115345,4.1813390803130615,9909.219694537333
15,buy,31.482607969911896,0.0,9877.73708656742
16,sell,31.946075361673138,2.60366636966558,9909.683161929093
17,sell,32.12007843162928,5.6162765045536425,9941.803240360723
18,buy,31.515284606166464,0.0,9910.287955754557
19,sell,31.569358676044885,1.5539496170751328,9941.857314430601
20,sell,31.81418962881162,1.0532217001101583,9973.671504059414
21,sell,32.52692034254278,3.209984453633568,10006.198424401957
27,buy,31.924350781459907,0.0,9974.274073620498
28,buy,32.019650295364954,0.0,9942.254423325132
29,buy,30.425869784728548,0.0,9911.828553540403
30,buy,30.09993779325771,0.0,9881.728615747144
31,buy,30.019788423947602,0.0,9851.708827323197
32,buy,30.491400866026193,0.0,9821.217426457171
33,buy,30.25598365053395,0.0,9790.961442806638
35,sell,30.87333400590228,-3.2922103342129874,9821.83477681254
36,buy,31.257106057033525,0.0,9790.577670755507
37,sell,31.786486163315203,-0.7281907513009379,9822.364156918822
39,sell,32.24161814887793,5.967778002720408,9854.6057750677
40,buy,31.609086468815804,0.0,9822.996688598883
41,sell,31.325767648996134,4.072532854247317,9854.322456247879
42,buy,29.937433577569323,0.0,9824.385022670309
43,buy,29.066837504539308,0.0,9795.31818516577
44,buy,28.004036150543474,0.0,9767.314149015227
45,buy,28.373912501634546,0.0,9738.940236513592
46,buy,26.850051593781245,0.0,9712.09018491981
47,buy,27.359779558895298,0.0,9684.730405360915
48,buy,27.04407405411598,0.0,9657.686331306799
49,buy,26.99840636986437,0.0,9630.687924936934
50,buy,28.05340151353721,0.0,9602.634523423396
51,buy,27.10564907296248,0.0,9575.528874350433
52,buy,26.833840039382267,0.0,9548.695034311051
53,buy,27.136105887472695,0.0,9521.55892842358
54,sell,27.4373171225177,-8.60256329911304,9548.996245546097
55,buy,27.814514853305578,0.0,9521.181730692791
56,buy,28.425704557396102,0.0,9492.756026135396
57,sell,29.362565726041794,-3.7021425973319526,9522.118591861437
58,buy,29.354386681045067,0.0,9492.764205180392
61,buy,29.269676549522956,0.0,9463.494528630868
62,buy,28.667629934622713,0.0,9434.826898696245
63,buy,29.071095147686943,0.0,9405.755803548558
64,buy,29.378609678137767,0.0,9376.37719387042
65,buy,29.401623129844666,0.0,9346.975570740575
67,buy,29.23646334296564,0.0,9317.739107397609
70,sell,30.577460536651643,1.0625233336679842,9348.31656793426
72,buy,29.63205329909397,0.0,9318.684514635166
73,sell,30.155461617097217,-3.5244607671810173,9348.839976252264
74,buy,29.317864204323996,0.0,9319.52211204794
75,buy,28.820632529741264,0.0,9290.701479518199
76,buy,29.16640348607143,0.0,9261.535076032127
77,sell,29.303714508511575,-7.293383700217376,9290.838790540638
78,buy,28.964660174770643,0.0,9261.874130365868
79,buy,27.43958894139314,0.0,9234.434541424474
80,buy,27.62229529554952,0.0,9206.812246128924
81,buy,27.30035544192742,0.0,9179.511890686998
82,buy,28.20554719960091,0.0,9151.306343487397
83,buy,28.075582764593488,0.0,9123.230760722803
84,buy,28.153372656009083,0.0,9095.077388066795
86,buy,27.3913116462063,0.0,9067.686076420589
87,buy,27.65618154051026,0.0,9040.029894880077
88,buy,27.87873348439553,0.0,9012.15116139568
89,sell,27.495975648062085,-8.155201157044083,9039.647137043743
90,buy,27.561801322528027,0.0,9012.085335721215
91,sell,28.365941905604814,-2.4113238972937343,9040.45127762682
93,buy,28.560980552123965,0.0,9011.890297074697
95,buy,28.710644078478364,0.0,8983.179652996218
97,buy,27.74894866000341,0.0,8955.430704336213
99,buy,27.68218719959259,0.0,8927.74851713662
100,sell,28.902713454053806,3.209099212267986,8956.651230590674
101,sell,29.91051518593417,5.4155474124730025,8986.56174577661
102,sell,29.940632549028123,11.510521476847698,9016.502378325637
104,sell,30.73933840553764,12.352288290069831,9047.241716731174
106,buy,30.094110145018252,0.0,9017.147606586155
107,sell,29.808485144944825,10.221873691431167,9046.9560917311
108,sell,30.28268340496902,12.164707020524597,9077.238775136067
109,buy,30.054144758830034,0.0,9047.184630377238
110,sell,30.270136642227953,7.901840807507976,9077.454767019466
111,sell,30.729256100256862,13.368456949842544,9108.184023119724
115,buy,29.754376598952376,0.0,9078.429646520772
116,buy,30.51942441678102,0.0,9047.91022210399
117,sell,30.986103431821444,15.473981309962245,9078.896325535812
118,sell,31.165160744434388,14.847579360388973,9110.061486280247
119,buy,31.775916679847793,0.0,9078.285569600399
120,sell,31.816407846621583,14.38778642885589,9110.10197744702
122,buy,31.74677071694714,0.0,9078.355206730073
123,sell,31.7078311456346,11.54633329003808,9110.063037875709
124,sell,33.32101222784877,13.512888516131255,9143.384050103557
125,sell,33.35877032221788,13.970409839604352,9176.742820425776
126,sell,34.186542466031824,19.251373566615506,9210.929362891808
127,sell,34.57823309347168,18.943689316853675,9245.50759598528
128,sell,34.746271181689735,18.270645079390327,9280.25386716697
130,sell,34.67067105861133,17.920942342187303,9314.924538225581
131,sell,34.96759099771134,19.60267077284717,9349.892129223292
133,sell,34.69890481931725,17.09922518389303,9384.591034042609
134,sell,35.42112444095119,20.81754726091897,9420.01215848356
135,sell,35.78152725194832,24.15247033535369,9455.793685735509
136,sell,35.47237158472126,21.620657142939397,9491.26605732023
137,sell,35.38961293583634,22.182040881191085,9526.655670256067
139,sell,35.6525760101249,29.931159268724745,9562.308246266191
140,sell,35.81418344082704,29.656797371930878,9598.122429707018
141,sell,35.777914657694055,31.05292615621753,9633.900344364713
