day,operate,price,investment,total_balance
1,buy,105.08878124956208,0.0,9894.911218750438
3,sell,106.62922025672013,1.4658453441379842,10001.540439007158
4,buy,106.14418159299203,0.0,9895.396257414166
5,sell,107.49070881825264,1.2685831715428832,10002.886966232418
7,buy,105.27249455451965,0.0,9897.614471677898
8,buy,104.56052957196881,0.0,9793.05394210593
10,sell,106.51732484194963,1.1824838887856797,9899.571266947878
11,buy,106.98533386986492,0.0,9792.585933078013
12,buy,107.31053587520182,0.0,9685.275397202811
13,sell,109.13468352576912,4.37464688876879,9794.410080728581
14,sell,109.41458715654335,2.270641403646347,9903.824667885125
15,buy,108.91579461823767,0.0,9794.908873266886
16,sell,109.55288766391641,2.089591455700453,9904.461760930802
17,sell,110.17403550267407,1.1552418901654091,10014.635796433477
19,buy,104.51883316680322,0.0,9910.116963266673
21,sell,107.05242085242024,2.424048957352624,10017.169384119094
22,buy,106.52607060127774,0.0,9910.643313517816
23,buy,106.29076007105321,0.0,9804.352553446763
24,sell,107.31898227504644,0.7443357943207463,9911.671535721809
25,sell,108.7588966820249,2.32206130553755,10020.430432403835
29,buy,107.30252638766706,0.0,9913.127906016169
30,buy,104.98070013766119,0.0,9808.147205878508
31,sell,105.01765206616346,-2.1293760719563157,9913.16485794467
32,sell,103.78674916361707,-1.137305211794631,10016.951607108287
33,buy,101.84770621881398,0.0,9915.103900889473
34,buy,102.77262744742619,0.0,9812.331273442047
35,buy,102.41594748162242,0.0,9709.915325960425
36,buy,101.71332594956766,0.0,9608.202000010857
37,sell,103.22333821858321,1.3506754848398441,9711.425338229441
39,sell,105.10357859499616,2.2680661236985356,9816.528916824436
40,buy,103.42995031514874,0.0,9713.098966509287
42,buy,100.40718283979366,0.0,9612.691783669494
43,buy,99.50516100775984,0.0,9513.186622661735
44,buy,99.2322843627462,0.0,9413.954338298989
45,buy,99.67028695866611,0.0,9314.284051340323
46,buy,99.51625639265694,0.0,9214.767794947666
47,buy,100.65640637108936,0.0,9114.111388576577
48,buy,98.95727135339622,0.0,9015.154117223181
49,buy,100.07831082591201,0.0,8915.075806397268
50,buy,100.72996795350446,0.0,8814.345838443764
