day,operate,price,investment,total_balance
4,buy,46.963466790934945,0.0,9953.036533209066
5,sell,47.540593192907174,1.2288837290087549,10000.577126401973
9,buy,44.8323183469156,0.0,9955.744808055057
11,buy,44.52845649316123,0.0,9911.216351561896
12,buy,44.20478074421226,0.0,9867.011570817684
14,sell,44.25946690468027,-1.277764486330081,9911.271037722363
16,sell,44.20916824323831,-0.7170431563734011,9955.480205965601
17,buy,43.69496751617771,0.0,9911.785238449424
19,sell,44.16003259732179,-0.10122920222000803,9955.945271046745
20,buy,43.970081168699835,0.0,9911.975189878045
21,buy,43.11642195655031,0.0,9868.858767921494
22,sell,44.19205082195822,1.1376214105124702,9913.050818743453
24,sell,43.40878033444642,-1.2765517354854887,9956.4595990779
25,sell,43.93262689013909,1.893025665281995,10000.392225968038
26,buy,43.6009291401042,0.0,9956.791296827934
27,sell,43.48741615654308,-0.26034533162439644,10000.278712984476
28,buy,42.29384215500659,0.0,9957.98487082947
29,sell,42.90624007570614,1.4479600090602234,10000.891110905177
34,buy,40.32645869420595,0.0,9960.564652210971
38,buy,40.84780296456802,0.0,9919.716849246402
39,sell,40.85249609624498,1.3044473010336772,9960.569345342647
41,buy,39.822638407517616,0.0,9920.74670693513
42,buy,39.755880587388674,0.0,9880.990826347741
43,buy,39.34817050521815,0.0,9841.642655842523
44,sell,40.05155993278095,-1.9492921870920306,9881.694215775304
45,buy,40.046314710013576,0.0,9841.647901065291
46,sell,40.799380072112406,2.4527296624585366,9882.447281137403
47,buy,40.76356826813799,0.0,9841.683712869266
49,sell,40.23882438764167,1.2147732439014216,9881.922537256907
51,buy,40.05049191543458,0.0,9841.872045341472
52,sell,40.43557601645989,2.7635478277129426,9882.307621357932
53,buy,40.33351863767621,0.0,9841.974102720254
54,sell,40.818530038879544,1.928305599298694,9882.792632759134
55,buy,40.195962909760055,0.0,9842.596669849374
58,buy,40.42248554935668,0.0,9802.174184300016
59,sell,41.78810514979158,2.5133640777331165,9843.962289449808
61,sell,41.322966842051756,3.177176773019346,9885.28525629186
63,sell,41.96529331783631,4.045703760236377,9927.250549609696
64,sell,41.83740730866339,4.083605118723924,9969.08795691836
66,sell,41.59921728276095,2.911082080708406,10010.68717420112
75,buy,38.351883377491504,0.0,9972.33529082363
76,sell,38.85349777713418,1.3079263792741684,10011.188788600764
80,buy,38.419338788973846,0.0,9972.76944981179
81,sell,38.37722085776477,-0.10962690284811662,10011.146670669556
82,buy,38.40479802058121,0.0,9972.741872648974
83,sell,38.59422420324063,0.4932357216353633,10011.336096852214
84,buy,37.951300283999444,0.0,9973.384796568214
86,buy,37.45233853910213,0.0,9935.932458029112
88,buy,36.88065336103705,0.0,9899.051804668075
90,buy,36.60795673727989,0.0,9862.443847930796
91,sell,38.20063657508854,0.6569901142338878,9900.644484505883
92,buy,37.93438269515036,0.0,9862.710101810733
93,sell,38.30024756491184,2.2639681763114825,9901.010349375645
95,buy,38.36678303288795,0.0,9862.643566342756
97,buy,38.26747109565439,0.0,9824.376095247102
98,buy,37.41237567268854,0.0,9786.963719574414
99,sell,38.41793060305008,4.168248395613039,9825.381650177464
101,sell,38.43288756009679,4.985066049748874,9863.81453773756
