day,operate,price,investment,total_balance
0,buy,250.11492000649199,0.0,9749.885079993508
1,buy,247.23435426210926,0.0,9502.650725731399
2,sell,250.5203868720637,0.1621122264762137,9753.171112603462
3,buy,251.89484326761882,0.0,9501.276269335844
4,buy,254.5736937290967,0.0,9246.702575606747
6,buy,254.40474906169402,0.0,8992.297826545053
8,sell,245.74748057127,-0.6014025418421192,9238.045307116323
9,sell,250.01712061634862,-0.7454390994718653,9488.062427732671
10,buy,252.98795405278543,0.0,9235.074473679886
11,buy,257.98927842725243,0.0,8977.085195252634
14,sell,260.2626896156089,2.2347147512288204,9237.347884868243
16,buy,250.5577456065057,0.0,8986.790139261737
18,sell,245.60089195412004,-3.460571054606772,9232.391031215857
19,buy,248.0067618792182,0.0,8984.384269336639
20,sell,252.31345154588416,-0.2666144755495074,9236.697720882523
21,buy,249.35918635284722,0.0,8987.338534529676
22,sell,248.3712380024299,-3.728077571074189,9235.709772532105
23,buy,245.16682810381462,0.0,8990.54294442829
28,sell,246.12466927081638,-1.7692832943394017,9236.667613699106
29,buy,247.21346840930437,0.0,8989.454145289801
30,sell,240.59284556419698,-2.989400877155066,9230.046990853998
31,buy,237.3754449970811,0.0,8992.671545856916
32,buy,237.68687532285549,0.0,8754.98467053406
33,buy,235.7330815551777,0.0,8519.251588978883
36,sell,249.74473318858327,0.15461505203602,8768.996322167466
38,sell,254.37917884465057,3.757584503616053,9023.375501012117
40,buy,245.00546954317088,0.0,8778.370031468945
41,buy,245.96829829772832,0.0,8532.401733171217
42,buy,239.98454560422942,0.0,8292.417187566987
43,buy,227.16267661917303,0.0,8065.254510947814
44,buy,224.00382030955734,0.0,7841.250690638257
45,buy,226.0972012962011,0.0,7615.153489342056
46,buy,216.5620572171247,0.0,7398.591432124931
48,buy,215.4534653335759,0.0,7183.137966791355
53,buy,217.0620958958789,0.0,6966.075870895476
54,buy,218.23025035858154,0.0,6747.845620536895
56,buy,223.2810159921646,0.0,6524.56460454473
57,buy,224.89455232036926,0.0,6299.670052224361
59,buy,228.0136170525293,0.0,6071.656435171832
60,sell,216.1876833705437,-12.550200132054352,6287.844118542375
61,buy,213.2236762040484,0.0,6074.620442338327
62,sell,209.36765796845975,-11.798940294336573,6283.988100306787
63,buy,216.36374240641453,0.0,6067.624357900372
64,buy,220.9453720903584,0.0,5846.678985810014
65,buy,221.24911469221115,0.0,5625.429871117803
66,buy,222.1172698007831,0.0,5403.3126013170195
67,buy,223.48590008417523,0.0,5179.826701232844
68,buy,224.8629410985541,0.0,4954.96376013429
70,buy,223.59360218236,0.0,4731.37015795193
73,sell,223.56441917097982,-5.941622200507628,4954.93457712291
74,sell,217.9807171825596,-7.53070559952903,5172.91529430547
75,buy,216.63562361385993,0.0,4956.27967069161
76,buy,214.78303113728361,0.0,4741.496639554326
77,buy,218.82240834267395,0.0,4522.674231211652
80,sell,215.91222901267247,-11.874526958416357,4738.586460224325
81,buy,210.62174378240888,0.0,4527.964716441916
82,sell,214.86715279124112,-12.64437153963692,4742.831869233157
84,buy,213.3835990771095,0.0,4529.448270156047
86,buy,210.62263704193902,0.0,4318.825633114108
87,buy,209.48630068116563,0.0,4109.339332432943
89,buy,207.5910252513513,0.0,3901.7483071815914
91,sell,215.25023517910086,-10.306626354981693,4116.998542360692
92,buy,214.9170813695746,0.0,3902.0814609911176
94,buy,212.41218864573784,0.0,3689.66927234538
95,buy,210.03659754501678,0.0,3479.632674800363
96,buy,209.86687808028543,0.0,3269.7657967200776
97,buy,210.83121703659344,0.0,3058.934579683484
98,buy,211.59373504958788,0.0,2847.3408446338963
99,buy,207.7426478266716,0.0,2639.5981968072247
100,buy,210.9223908453423,0.0,2428.6758059618824
101,sell,228.64513128211547,0.652596053632396,2657.320937243998
102,buy,223.84434609452,0.0,2433.476591149478
105,buy,234.5655085846647,0.0,2198.911082564813
108,sell,245.50618568486243,9.599106544518014,2444.4172682496755
109,buy,242.20107166736852,0.0,2202.216196582307
110,sell,246.8856633500627,9.19448004428302,2449.1018599323697
111,sell,244.93234388299695,13.10030345594115,2694.0342038153667
112,buy,240.07928560999974,0.0,2453.954918205367
113,sell,239.18366956720544,11.014074058585802,2693.1385877725725
115,buy,233.76353499184916,0.0,2459.3750527807233
116,sell,235.7605167810334,8.614318777297632,2695.1355695617567
119,sell,244.29264663814686,11.942613930351687,2939.4282161999035
125,sell,249.08020437690718,11.554582135029298,3188.5084205768107
126,sell,253.78091378074893,12.844402482115333,3442.2893343575597
127,sell,254.21609336428443,11.491627846822263,3696.505427721844
128,sell,255.66020453763034,19.902352819848918,3952.1656322594745
129,sell,255.36623722203512,18.026354315113885,4207.53186948151
130,buy,256.985053940085,0.0,3950.5468155414246
131,sell,262.8514598821893,18.966718965578917,4213.398275423614
132,sell,260.88792410492897,17.915917750839824,4474.286199528543
133,sell,259.65511697934016,16.90001286807853,4733.941316507883
134,sell,257.12975554506556,15.054128895030287,4991.071072052949
135,sell,258.3306887947474,14.883620899330353,5249.401760847696
136,sell,260.8906536378126,16.680732852558815,5510.292414485509
137,buy,257.2726984680776,0.0,5253.019716017431
145,sell,280.75672315506745,29.59859439161287,5533.776439172499
146,sell,282.1404846351652,31.360696020175116,5815.916923807664
147,sell,283.619063387845,29.61152632215805,6099.535987195509
148,sell,282.2136713877044,33.99075818081554,6381.749658583213
149,sell,283.0099444294756,32.62966116116802,6664.759603012689
150,sell,282.3096960888088,34.035780794348085,6947.069299101498
151,sell,275.7679423906302,31.640084098073807,7222.837241492128
152,sell,272.6350963408331,31.332795341574332,7495.472337832961
153,buy,270.98689918251694,0.0,7224.485438650444
156,sell,268.99313865216027,25.161358482062994,7493.478577302604
157,sell,271.4555032025637,27.796575579426193,7764.934080505168
159,sell,271.70363049797373,29.360137077891853,8036.637711003142
164,sell,286.18248634040356,36.36381736756159,8322.820197343546
165,sell,280.76459590961167,33.17031503018838,8603.584793253158
166,sell,282.32290355020086,33.426872720989266,8885.907696803359
167,sell,280.4291065112957,34.988703304325576,9166.336803314654
168,sell,281.56316117358256,33.49135672373315,9447.899964488237
169,sell,279.5093178447969,24.867713981380582,9727.409282333034
170,sell,281.2152092448741,19.887706825136863,10008.624491577908
171,buy,273.8128879141568,0.0,9734.811603663751
173,sell,277.3058340118223,14.49405739734528,10012.117437675573
174,buy,279.19065140634484,0.0,9732.926786269229
175,sell,277.72601763630337,15.680958034613365,10010.652803905532
176,buy,276.82243394594116,0.0,9733.83036995959
178,buy,271.71917744166416,0.0,9462.111192517927
180,buy,269.6405702255688,0.0,9192.470622292358
183,sell,272.9029208421707,16.743152798269527,9465.373543134529
185,sell,267.8638027856214,4.23322239124176,9733.23734592015
186,buy,264.9980256129784,0.0,9468.239320307172
187,sell,261.5252812999752,1.652947575556782,9729.764601607147
188,sell,266.29372406820767,-1.7318826587067924,9996.058325675354
189,sell,271.69342188256996,-0.7740563447295906,10267.751747557924
190,buy,272.2374923539337,0.0,9995.51425520399
191,sell,271.57446766237626,-2.727950848498752,10267.088722866367
193,sell,267.2145119612869,-3.470788782433185,10534.303234827654
196,buy,258.4413778339913,0.0,10275.861856993663
197,sell,252.54323539519555,-7.057264866991407,10528.405092388857
198,sell,249.86246203564951,-7.334989750753696,10778.267554424507
199,buy,247.56713250892062,0.0,10530.700421915586
200,sell,248.6748415512111,-6.159737992013117,10779.375263466798
201,buy,243.85912388081852,0.0,10535.51613958598
202,buy,241.75757853512914,0.0,10293.75856105085
203,buy,235.56706580363968,0.0,10058.19149524721
205,buy,226.7976008933383,0.0,9831.393894353872
207,sell,239.28544002195122,-12.104156575590917,10070.679334375824
208,buy,240.2142638862133,0.0,9830.46507048961
210,buy,234.35679673157028,0.0,9596.10827375804
211,buy,234.58352477289736,0.0,9361.524748985143
212,buy,233.33153317916006,0.0,9128.193215805983
213,sell,239.31915585666866,-7.399055885550069,9367.512371662651
215,buy,247.45851305862746,0.0,9120.053858604024
216,sell,250.7012511101439,1.2659671619011592,9370.755109714168
217,sell,248.81107641177005,2.0306611670481116,9619.566186125938
218,sell,252.69184773661982,4.522823759132684,9872.258033862558
219,sell,248.448900813406,5.468436330783251,10120.706934675964
220,buy,248.84729603179582,0.0,9871.859638644168
221,buy,245.45762655180263,0.0,9626.402012092365
222,buy,247.18090761140505,0.0,9379.22110448096
223,sell,247.17562795811136,8.98511579686274,9626.39673243907
224,buy,247.0629085600376,0.0,9379.333823879033
225,sell,249.87740335537637,4.022716766619816,9629.21122723441
226,buy,250.33846400075163,0.0,9378.872763233658
227,sell,255.94494458436384,9.211658528308178,9634.817707818022
232,sell,259.42017272114754,10.587549987704712,9894.237880539169
233,buy,261.6699952320778,0.0,9632.567885307091
234,sell,261.9908359227411,12.282653078688439,9894.558721229832
236,sell,285.6091937307683,15.417000692597815,10180.1679149606
239,sell,291.2448783325726,17.037590111230127,10471.412793293173
240,sell,288.36417057490144,17.480224438674586,10759.776963868075
241,sell,288.8159465884419,16.843954243622886,11048.592910456517
242,sell,288.8544491836001,16.915343896474408,11337.447359640117
243,sell,293.370756063101,17.189644521514747,11630.818115703218
