day,operate,price,investment,total_balance
0,buy,110.9824432251553,0.0,9889.017556774845
1,buy,108.69852427620572,0.0,9780.319032498639
2,sell,110.27085474008709,-0.6411721209133702,9890.589887238726
3,buy,111.714205109025,0.0,9778.875682129701
4,buy,112.95414650749626,0.0,9665.921535622205
6,sell,113.22432668169404,4.163628196081247,9779.1458623039
7,buy,110.88236524732201,0.0,9668.263497056578
8,sell,111.09229991260008,-0.556693032741883,9779.355796969177
10,buy,112.9873473544276,0.0,9666.368449614749
11,sell,114.35842484609022,1.2432286746558336,9780.72687446084
13,sell,117.75704010004394,6.19997132762097,9898.483914560884
15,sell,115.58804998329289,2.3017644805017006,10014.071964544177
18,buy,111.22218813995278,0.0,9902.849776404224
19,sell,112.74886392191003,1.3726359888156576,10015.598640326134
20,buy,111.83947430820353,0.0,9903.759166017931
21,sell,114.94472582300843,2.776525492463905,10018.70389184094
22,buy,114.56528075134703,0.0,9904.138611089593
24,sell,118.94425501157004,3.822252458602312,10023.082866101164
25,buy,117.233914515612,0.0,9905.848951585553
26,sell,116.48079919957856,-0.6424039657339532,10022.329750785131
28,buy,115.27404253352324,0.0,9907.055708251608
31,buy,109.7508018857643,0.0,9797.304906365844
32,sell,110.69347670644855,-3.973631640221694,9907.998383072292
33,buy,110.19065269827843,0.0,9797.807730374014
34,sell,112.6256964481672,2.6194747673873726,9910.433426822181
35,buy,110.55721765171256,0.0,9799.876209170468
36,sell,110.69946563169924,0.4617568922239108,9910.575674802167
38,buy,112.54504506922969,0.0,9798.030629732937
40,buy,111.33651738613298,0.0,9686.694112346804
41,buy,110.11682597577965,0.0,9576.577286371024
42,sell,108.80644922295913,-1.5835858263626552,9685.383735593983
43,buy,107.96592764405432,0.0,9577.417807949929
44,buy,105.54268961287835,0.0,9471.875118337051
46,buy,101.50356251401901,0.0,9370.371555823032
48,buy,100.35357328438477,0.0,9270.017982538648
49,buy,101.98073107507936,0.0,9168.037251463567
50,buy,106.6156106721819,0.0,9061.421640791385
51,buy,104.26569484475294,0.0,8957.155945946632
52,buy,103.68253855239891,0.0,8853.473407394233
