day,operate,price,investment,total_balance
3,buy,44.76701251612394,0.0,9955.232987483876
4,buy,45.108949092080366,0.0,9910.124038391796
5,buy,45.8227131682379,0.0,9864.301325223558
6,buy,46.165095066572576,0.0,9818.136230156986
7,buy,45.36811545062619,0.0,9772.76811470636
8,sell,45.317618590543134,1.229937052915645,9818.085733296903
9,sell,46.872184052014745,3.908836262922262,9864.957917348918
11,buy,47.17787595676555,0.0,9817.780041392152
12,buy,47.604560845783,0.0,9770.17548054637
13,sell,47.8587331090489,4.443254883960631,9818.034213655419
14,sell,47.54908163577011,2.9979068974118825,9865.58329529119
15,buy,47.51409018426148,0.0,9818.069205106927
16,sell,47.93107710070035,5.649257467754885,9866.000282207628
17,sell,47.79781545852711,1.3140470807326836,9913.798097666155
18,sell,47.815343221868716,0.44277769260083244,9961.613440888024
19,buy,47.131750604648914,0.0,9914.481690283375
20,sell,47.04937635860824,-0.9780547703871761,9961.531066641983
21,sell,47.196182599496304,0.13670613550482869,10008.72724924148
27,buy,47.84738893010035,0.0,9960.87986031138
28,sell,47.44274230825977,-0.8457026201194117,10008.322602619639
38,buy,48.336121919401194,0.0,9959.986480700238
39,sell,48.13971668763179,-0.4063322086469886,10008.12619738787
55,buy,41.820480804999534,0.0,9966.30571658287
56,buy,42.54094019844706,0.0,9923.764776384423
57,buy,42.67470813816998,0.0,9881.090068246254
58,sell,43.44236098877809,3.878195928308567,9924.532429235032
59,buy,43.230557305712864,0.0,9881.30187192932
61,buy,42.35576986978867,0.0,9838.94610205953
65,buy,43.47666706943164,0.0,9795.469434990098
66,sell,43.81526029940733,2.995514661913339,9839.284695289505
67,sell,45.907387341542744,7.575164176650391,9885.192082631049
68,buy,46.024999248825225,0.0,9839.167083382225
70,sell,46.607156725362984,7.810677516303742,9885.774240107588
72,sell,45.32469327296485,7.009489881315643,9931.098933380554
74,sell,44.2668081318684,1.8173910644413371,9975.365741512422
75,sell,43.31123190555809,-5.896289815445037,10018.67697341798
83,buy,43.21876286149496,0.0,9975.458210556484
84,buy,43.37133486351604,0.0,9932.086875692969
85,sell,43.225456135887725,0.015486964340503671,9975.312331828856
86,sell,42.941130496457845,-0.9919094452868294,10018.253462325314
87,buy,42.41156446387981,0.0,9975.841897861434
88,sell,43.014087760206166,1.4206580302867575,10018.85598562164
99,buy,41.478162053808774,0.0,9977.377823567831
100,buy,41.93511457919613,0.0,9935.442708988634
101,sell,43.33254971746828,4.470756590549623,9978.775258706102
102,buy,43.227624440164625,0.0,9935.547634265937
104,buy,44.907706475406485,0.0,9890.63992779053
105,sell,44.98702849668916,7.277704969016767,9935.626956287218
106,buy,45.17242723344226,0.0,9890.454529053775
107,sell,45.349223546576475,4.90797061806751,9935.803752600352
109,sell,45.15555772175958,0.5519125018972589,9980.959310322112
110,buy,45.413439492781436,0.0,9935.54587082933
111,sell,45.06959201507925,-0.22765041566522987,9980.61546284441
112,sell,44.489003096618035,-2.0356009289063914,10025.104465941027
120,buy,42.97672565941957,0.0,9982.127740281609
121,sell,43.594840279563186,1.4382543357119102,10025.722580561172
123,buy,42.301328489277694,0.0,9983.421252071894
125,sell,42.64976454092539,0.8237000209958301,10026.07101661282
127,buy,44.23190616461193,0.0,9981.839110448207
128,sell,44.505171101370706,0.617800498449705,10026.344281549578
133,buy,44.27384679740135,0.0,9982.070434752177
134,sell,43.921627620002255,-0.7955468134740126,10025.99206237218
137,buy,44.37602663211601,0.0,9981.616035740062
138,sell,44.7233091074445,0.7825902895892763,10026.339344847507
142,buy,43.25878913219867,0.0,9983.080555715309
143,sell,43.11962824625516,-0.32169390021120536,10026.200183961564
144,buy,43.092312569582646,0.0,9983.107871391981
146,sell,42.55570755165081,-1.2452453487274764,10025.663578943633
171,buy,40.09688896844909,0.0,9985.566689975185
172,buy,40.806159902022046,0.0,9944.760530073163
173,buy,40.385919657041995,0.0,9904.374610416122
174,sell,40.31670022137405,0.5482002683497909,9944.691310637496
175,sell,40.33562909538159,-1.153087690118908,9985.026939732878
176,sell,39.94159745678462,-1.1001908685763935,10024.968537189663
184,buy,38.21690955732948,0.0,9986.751627632333
185,sell,37.60467434832026,-1.6020008318328356,10024.356301980653
188,buy,38.32816851375492,0.0,9986.028133466898
189,buy,38.508013506225325,0.0,9947.520119960673
190,sell,39.193931759475625,2.2588171553514456,9986.714051720148
191,sell,39.27286301412278,1.986208682963623,10025.98691473427
192,buy,39.273157821324276,0.0,9986.713756912946
193,sell,39.18069640057547,-0.23543159215631176,10025.894453313522
204,buy,36.84586688809986,0.0,9989.048586425422
205,buy,37.42280551369913,0.0,9951.625780911723
206,buy,37.55356599699735,0.0,9914.072214914726
207,buy,39.183244930176436,0.0,9874.88896998455
208,buy,40.558588378735294,0.0,9834.330381605814
209,buy,40.340119509031865,0.0,9793.990262096782
210,buy,40.25453615077231,0.0,9753.73572594601
211,sell,40.14331331228459,8.949297988289986,9793.879039258294
214,buy,41.00988317903103,0.0,9752.869156079263
216,buy,43.13533771835682,0.0,9709.733818360906
217,buy,42.91749524161105,0.0,9666.816323119296
218,buy,43.56871352602866,0.0,9623.247609593267
219,sell,43.45102101489374,16.108400795840648,9666.69863060816
222,sell,43.383825766104565,15.525182800412034,9710.082456374264
223,sell,43.26249113562517,10.410690111852269,9753.34494750989
224,buy,43.07134282970219,0.0,9710.273604680187
225,buy,44.00540708012477,0.0,9666.268197600062
226,sell,44.325873187566685,9.2885008069131,9710.594070787629
227,buy,45.32941853076909,0.0,9665.26465225686
228,buy,45.44815006274575,0.0,9619.816502194113
229,sell,44.81196808828827,11.085362744786087,9664.628470282401
231,sell,46.47834472042632,15.461135973205353,9711.106815002828
233,sell,46.156495463732426,12.549687747788898,9757.26331046656
234,sell,46.077490562202,6.820748368901969,9803.340801028762
235,sell,47.29373130843578,10.196858046323522,9850.634532337197
236,sell,48.15380799059949,10.523823389532994,9898.788340327796
237,buy,47.76986741878045,0.0,9851.018472909014
238,sell,47.57107062686555,10.447150010982075,9898.58954353588
239,sell,48.776877516189415,10.84291852448219,9947.36642105207
240,sell,47.95356325072862,5.789054448554843,9995.319984302798
